"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"2b916117691c4872a9c4e4888d4fe4ab","NHU CẦU","YÊU CẦU","""Các bên có nhu cầu tìm hiểu thông tin cho mục đích nhận chuyển nhượng, nhận chuyển giao, hợp nhất, sáp nhập""",470,"",['c71a117a935af73367b81946726d7777'],"[-0.05377815  0.00577985  0.01787592 ...  0.00131337 -0.03829838
  0.00321827]"
"1f7b02bf486e4f42b23e9cb1a63207f3","BÊN","TỔ CHỨC","""Bên có liên quan đến giao dịch cũng như việc thực hiện giao dịch của Khách hàng (bên nhận thanh toán, bên thụ hưởng, người được chỉ định liên quan đến tài khoản, các tổ chức trung gian cung ứng nền tảng, dịch vụ thu chi hộ, dịch vụ thanh toán không dùng tiền mặt, tổ chức lưu ký, bù trừ, thanh toán…""",471,"",['c71a117a935af73367b81946726d7777'],"[-0.02358681  0.02788206  0.02501239 ... -0.0251605  -0.00238367
  0.01918048]"
"e744c118ae7f4638a01d060bbaedd6e9","CƠ QUAN","TỔ CHỨC","""CƠ QUAN refers to organizations or individuals participating in the processing of personal data. These entities are trusted by MBS to share and provide data in a manner that is suitable for the intended purpose, as outlined in Section 4.2.a of the BVDLCN regulations. CƠ QUAN can be any organization or unit involved in relevant activities.""",472,"","['3f8b6d62e8bb7c6f21608de7fea4ba02' 'c71a117a935af73367b81946726d7777'
 'db743da6be29d97ffc8abdd6d3be4aef']","[ 0.00234135  0.04270236  0.04895674 ... -0.04321996  0.02430584
  0.03976927]"
"e1c1080c717d437996def1a41772d179","TỔ CHỨC TRUNG GIAN","TỔ CHỨC","""Tổ chức trung gian cung ứng nền tảng, dịch vụ thu chi hộ, dịch vụ thanh toán không dùng tiền mặt, tổ chức lưu ký, bù trừ, thanh toán""",473,"",['db743da6be29d97ffc8abdd6d3be4aef'],"[-0.04454633  0.00374753  0.0162808  ... -0.03149219  0.00348018
 -0.00021031]"
"63fba9a7c47a4f14ac0bee6bc90d0fea","TỔ CHỨC","TỔ CHỨC","""Tổ chức là một cơ thể có tổ chức, có mục tiêu và hoạt động theo quy định""",474,"",['3f8b6d62e8bb7c6f21608de7fea4ba02'],"[ 0.00895667  0.0371799  -0.00863105 ... -0.00892284 -0.01628101
 -0.01526609]"
"6bfc2395b4f54a528a1ebac94a43acb8","CHUYỂN GIAO DỮ LIỆU CÁ NHÂN RA NƯỚC NGOÀI","HÀNH ĐỘNG","Chuyển giao dữ liệu cá nhân ra nước ngoài là việc chuyển thông tin cá nhân của một cá nhân từ quốc gia này sang quốc gia khác",475,"",['3f8b6d62e8bb7c6f21608de7fea4ba02'],"[ 0.03370772  0.02217425 -0.00616844 ... -0.02258488  0.00675315
  0.03547523]"
"1cce5cebf437428eb1a60dffbdfa603f","VIỆT NAM","ĐỊA ĐIỂM","Việt Nam là quốc gia có thể là địa điểm chuyển giao dữ liệu cá nhân",476,"",['cbed4d4646f17080ba6330956c14d83f'],"[ 0.04352143  0.02641274 -0.01649355 ... -0.03294865  0.00687712
  0.0261244 ]"
"dc94039d6643460ca3c66150b9087129","TRANG WEB","NỀN TẢNG","""Trang web và ứng dụng của các bên thứ ba là nơi cung cấp thông tin, sản phẩm, dịch vụ của các bên khác""",477,"",['12d1f91e89d082920c89bcdd2f7660ec'],"[-0.02526162  0.00294646 -0.02135913 ...  0.00462113 -0.01519181
  0.03975656]"
"f197d75f159943f8a3ff441199790bc7","TIỆN ÍCH","LOẠI HÌNH DỊCH VỤ","Tiện ích là các công cụ hỗ trợ hoặc dịch vụ phụ trợ cho khách hàng",478,"",['016f43c5ba92b8259d4a288f96a46817'],"[ 0.00301402  0.0193679  -0.02212206 ... -0.02114478 -0.0190836
  0.01968774]"
"4d8890c699684c9381105b03b0b41b03","LIÊN KẾT","HÀNH ĐỘNG","""Liên kết xuất hiện trên các website, ứng dụng, nền tảng dịch vụ của bên khác""",479,"",['1b7754026ba47eeb65fc0fbd78b1c0f7'],"[-0.00163744 -0.01186395 -0.05378043 ... -0.01943467 -0.0052749
 -0.00571208]"
"b1658adfa43847eabad1437db235e858","YÊU CẦU","HÀNH ĐỘNG","Yêu cầu là hành động của khách hàng gửi đến MBS để thực hiện các quyền của mình",480,"",['1170f02c4f72abe944971b085d7e2626'],"[ 0.03826485  0.03895156  0.00304488 ... -0.01525062 -0.0360712
 -0.01259917]"
"a1773cac7d4c4939aec965660e5015fe","PHÍ XỬ LÝ","PHÍ","Phí xử lý là khoản phí mà khách hàng phải trả cho MBS để thực hiện yêu cầu của mình",481,"",['1170f02c4f72abe944971b085d7e2626'],"[ 0.00844859  0.05663328 -0.03071882 ... -0.00518653  0.0019495
  0.01918107]"
"6a054cb59fb44cf494b93988b5f88833","HÀNH VI","HÀNH ĐỘNG","Hành vi là các hoạt động được thực hiện bởi khách hàng theo quy định",482,"",['c129c0bc6ccf3512f0165c48e1049069'],"[ 0.00513705  0.03703521  0.00928209 ... -0.03511638 -0.04027672
 -0.01757682]"
"e7b103a52e384e3e8bf14105223e7e82","THÔNG LỆ THỊ TRƯỜNG","CHÍNH SÁCH","Thông lệ thị trường là các quy tắc và thói quen phổ biến trong hoạt động thị trường",483,"",['50a6b12300875b1d5702ab57bcc76adb'],"[ 0.03218677 -0.00730483 -0.0173496  ... -0.00852148 -0.0122654
  0.00492841]"
"3f1042452c254cecaf7189e89162adc8","THỐNG","HỆ THỐNG","Thống là một hệ thống hoạt động liên quan đến việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",484,"",['0155a5af5c1988637b742a0797735194'],"[ 0.01384073  0.04483793 -0.04067772 ... -0.03968211  0.004198
  0.00515138]"
"fd31d549420744d1bd1a6b1112a9a6ba","ĐƯỜNG TRUYỀN","CƠ SỞ HẠ TẦNG","Đường truyền là cơ sở hạ tầng quan trọng trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",485,"",['0155a5af5c1988637b742a0797735194'],"[ 0.02503614  0.02088151 -0.05144511 ... -0.04703759 -0.00468299
  0.00833635]"
"f7ab348030714072a277682b51f7c588","TẤN CÔNG MẠNG","HÀNH ĐỘNG","Tấn công mạng là hành động có thể ảnh hưởng đến việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",486,"",['0155a5af5c1988637b742a0797735194'],"[ 0.04284124  0.04133868  0.00256076 ... -0.03701424 -0.00550633
  0.01512636]"
"2139b0906dc541e094138a978d070416","LỖI PHẦN CỨNG","LỖI","Lỗi phần cứng có thể gây ra sự cố trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",487,"",['0155a5af5c1988637b742a0797735194'],"[ 0.04669254  0.05362459 -0.02214304 ... -0.02472909  0.01790479
  0.02417237]"
"ff5466607e5d4453b1d833629292f664","LỖI PHẦN MỀM","LỖI","Lỗi phần mềm có thể dẫn đến sự cố trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",488,"",['0155a5af5c1988637b742a0797735194'],"[ 0.03588821  0.05698366 -0.04178308 ... -0.02617467  0.00417553
  0.02526634]"
"71f95003936e46a98d90757ffd845d40","INTERNET","MÔI TRƯỜNG","Internet không phải là môi trường an toàn và không thể đảm bảo tuyệt đối về bảo mật thông tin",489,"",['202265b0fffd28a9b77f9e17d1fcc200'],"[ 0.02763696  0.01716354 -0.03155443 ... -0.03486371  0.00129129
  0.00932859]"
"bada987ea7da4c939393ee1c3d08ccd4","HỆ THỐNG AN TOÀN","CÔNG CỤ","""Hệ thống an toàn được sử dụng để truy cập trang tin điện tử, ứng dụng hoặc thiết bị""",490,"",['78c9461234ebe64ad91af16347b2afbd'],"[ 0.01545068 -0.0038394  -0.07207835 ...  0.01403592 -0.00140545
 -0.0243674 ]"
"d0a274e7934d446fb91847bb53a961a6","THIẾT BỊ","CÔNG CỤ","Thiết bị cần được bảo vệ để đảm bảo an toàn thông tin",491,"",['78c9461234ebe64ad91af16347b2afbd'],"[ 0.06060276  0.05258632 -0.06532057 ... -0.00851987  0.01431644
  0.01679042]"
"0a799eab61bc4e6b884db6689f9c2c4a","TÀI KHOẢN GIAO DỊCH","TÀI KHOẢN","Tài khoản giao dịch cần được bảo vệ để tránh rủi ro",492,"",['78c9461234ebe64ad91af16347b2afbd'],"[ 0.05860354  0.03205999 -0.00672528 ...  0.00514186  0.04723016
  0.00460554]"
"8c34cd494a63438dac219c1dc0f73100","YẾU TỐ BẢO MẬT","THÔNG TIN","Yếu tố bảo mật cần được xác định và thực hiện đúng cách",493,"",['78c9461234ebe64ad91af16347b2afbd'],"[ 0.05663039  0.0434875  -0.0309631  ... -0.01398365  0.00147858
 -0.00724308]"
"c6f428af0c5e4f629902fd5455bf19ac","THÔNG TIN ĐĂNG NHẬP","THÔNG TIN","Thông tin đăng nhập cần được bảo mật để tránh truy cập trái phép",494,"",['78c9461234ebe64ad91af16347b2afbd'],"[ 0.07410797  0.02787264 -0.0254565  ... -0.02139737  0.01950312
 -0.02849117]"
"d1fd271d16c348019c2fcced762b35a2","THỜI GIAN XỬ LÝ VÀ LƯU TRỮ DỮ LIỆU CÁ NHÂN","THỜI GIAN","""Thời gian xử lý dữ liệu cá nhân không phụ thuộc vào thời điểm Khách hàng giao dịch với MBS và/hoặc Khách hàng đã chấm dứt/ngưng sử dụng sản phẩm, dịch vụ và/hoặc các hợp đồng, thoả thuận, giao dịch, quan hệ giữa MBS và Khách hàng đã xác lập, Quy định BVDLCN này luôn có hiệu lực kể từ thời điểm Dữ liệu cá nhân của Khách hàng được ghi, nhận trên hệ thống của MBS cho đến khi các Mục đích xử lý dữ liệu cá nhân tại Điều 4.2.a được hoàn thành hoặc các trường hợp chấm dứt xử lý dữ liệu cá nhân theo quy định pháp luật""",495,"",['9e8879c44f400bef99b17abce60e5e94'],"[ 0.017238    0.0466613   0.02796146 ... -0.00634284 -0.00575417
  0.02238879]"
"ffa128c9c0c84d39bad1bba8cfa4adc5","VĂN BẢN","TÀI LIỆU","""Văn bản, tài liệu là các thông tin được ghi chép hoặc in ra để lưu trữ và truyền đạt""",496,"",['40935643bba261a08331db8f80b4daff'],"[ 0.03264369  0.03457814 -0.03121146 ... -0.00799817  0.02304589
  0.01783778]"
"058f66cc356b43cc9433bd3c8d57fa46","1900 9088","SỐ ĐIỆN THOẠI","Số điện thoại tổng đài của MBS",497,"",['e1eb7906abef0df477bcdf943f251619'],"[ 0.03106084 -0.00747822  0.0219214  ... -0.03459299 -0.02783775
  0.01513305]"
"ff74091eaba246698fcae59c21eec828","CSKH@MBS.COM.VN","ĐỊA CHỈ EMAIL","Địa chỉ email liên hệ với MBS",498,"",['e1eb7906abef0df477bcdf943f251619'],"[ 0.04973419  0.00801804  0.04556842 ... -0.01691813  0.00434111
 -0.01701377]"
"f6cbbf1b8f4b48a28a16e4dd8976b9bb","HỆ THỐNG GIAO DỊCH CHỨNG KHOÁN","DỊCH VỤ","Hệ thống giao dịch chứng khoán trực tuyến của MBS",499,"",['e1eb7906abef0df477bcdf943f251619'],"[ 0.01550308  0.03437463  0.00096767 ...  0.00313765 -0.00632095
 -0.00865961]"
"757ca40654d5476aa949a26b733be8d4","TRÁI PHIẾU CHÍNH PHỦ","SẢN PHẨM GIAO DỊCH","Trái phiếu chính phủ là một trong các sản phẩm giao dịch trên sàn chứng khoán",500,"",['52e9bb83e1dea49d72f739eff4157afb'],"[ 0.03887158 -0.00631401 -0.0341175  ... -0.00346287  0.01177159
 -0.02485404]"
"539d55e7c42e44b59d98f59fae3e0ee1","SỞ GIAO DỊCH CHỨNG KHOÁN HÀ NỘI","TỔ CHỨC","Sở Giao dịch Chứng khoán Hà Nội là nơi tổ chức giao dịch trái phiếu chính phủ",501,"",['52e9bb83e1dea49d72f739eff4157afb'],"[ 0.00173494 -0.00753512 -0.01188026 ...  0.00834817 -0.02528886
 -0.02859437]"
"3785eeadea9042bfb2e50f16c0397a12","TÍN PHIẾU KHO BẠC","TRÁI PHIẾU","Tín phiếu Kho bạc là một loại trái phiếu được phát hành bởi Kho bạc",502,"",['52e9bb83e1dea49d72f739eff4157afb'],"[ 2.77463114e-03  2.30588987e-02 -4.62936871e-02 ... -1.29189631e-02
  3.53534594e-02 -1.73998451e-05]"
"48cd97f2297143e09d61ff2a8542c0c5","CÔNG TRÁI XÂY DỰNG TỔ QUỐC","TRÁI PHIẾU","Công trái xây dựng Tổ quốc là một loại trái phiếu được phát hành để huy động vốn xây dựng tổ quốc",503,"",['52e9bb83e1dea49d72f739eff4157afb'],"[ 0.03056187  0.01856991 -0.02527129 ... -0.02354304  0.00452785
 -0.0108104 ]"
"ff95eb0d5f7f49b782027d5c7ae3c3fe","NGÀY NGHỈ LỄ","THỜI GIAN","Ngày nghỉ lễ theo quy định của Bộ Luật Lao động",504,"",['22d82491004a265aac66747d702a75e4'],"[ 0.01372237  0.00865474 -0.00444158 ... -0.03428054 -0.00444158
  0.0264972 ]"
"086da554db5b4ad5806aedeb0024197c","PHIÊN BUỔI SÁNG","THỜI GIAN","Phiên buổi sáng từ 9h00 đến 11h30",505,"",['22d82491004a265aac66747d702a75e4'],"[ 0.0052841  -0.0015122   0.00211472 ... -0.01556018  0.02952225
 -0.00567075]"
"216ee8a907a0466a88b27f8ada19ffa0","PHIÊN BUỔI CHIỀU","THỜI GIAN","Phiên buổi chiều từ 13h00 đến 14h45",506,"",['22d82491004a265aac66747d702a75e4'],"[ 0.01549849 -0.01650716 -0.01058669 ... -0.01841926  0.04343436
  0.00620554]"
"6fefb317687d4ac98efe39a52f3e190f","THỜI GIAN THỎA THUẬN","THỜI GIAN","""Thời gian thỏa thuận, báo cáo giao dịch chưa tới ngày giao dịch vào hệ thống giao dịch công cụ nợ được kéo dài tới 17h00""",507,"",['22d82491004a265aac66747d702a75e4'],"[-0.00557702  0.00392996 -0.00605443 ... -0.01337617  0.04617861
 -0.01206546]"
"320d9d91238948a8be67972ccceab878","GIAO DỊCH MUA BÁN","HOẠT ĐỘNG","""GIAO DỊCH MUA BÁN facilitates trading activities on the same trading session of the exchange. Transactions typically involve volumes ranging from 01 to 99 lots, executed directly between the exchange and trading members or among trading members themselves. This trading process follows specific principles and rules agreed upon by the involved parties.""",508,"",['22d82491004a265aac66747d702a75e4' 'cb848450d765573a20628fb40c1c5422'],"[-0.02513774  0.00085653  0.03186443 ... -0.0090854  -0.01321315
  0.02710333]"
"bdcbcccadd474b3bbe9a8f56c811bab4","MỆNH GIÁ NIÊM YẾT","GIÁ TRỊ","Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng",509,"",['22d82491004a265aac66747d702a75e4'],"[ 0.01913215  0.04537605 -0.06176399 ...  0.01597245  0.0204656
  0.01039707]"
"f127fc4d87f94794be89134406ba0694","CÔNG CỤ NỢ","CÔNG CỤ TÀI CHÍNH","CÔNG CỤ NỢ is a financial instrument traded on the market directly between market makers and regular trading members or between trading members of CÔNG CỤ NỢ with each other based on agreed principles regarding price.",510,"",['0bd73ffe9a13d46d48e9c6980b189c06' 'e94cfb8c395a24fbf6db9a2baed8c5d5'],"[ 0.02180361  0.03711039 -0.03007048 ...  0.00922228 -0.02091859
  0.0397051 ]"
"c27966a4e3be434686454204ac7b3ab4","MỆNH GIÁ","THÔNG SỐ TÀI CHÍNH","Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng hoặc bội số của 100.000 (một trăm nghìn) đồng",511,"",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"[ 0.02156601  0.0362157  -0.04765424 ...  0.00786637  0.01964692
  0.01308212]"
"dab39f92d0ed468c80699f28c05c45fa","ĐƠN VỊ GIAO DỊCH","THÔNG SỐ TÀI CHÍNH","Đơn vị giao dịch quy định là 01 (một) công cụ nợ",512,"",['e94cfb8c395a24fbf6db9a2baed8c5d5'],"[ 0.02473828  0.00711032 -0.00648507 ...  0.00232527  0.02919737
  0.03063204]"
"3076f330d121489aa50964ce54a3b1ac","ĐƠN VỊ YẾT GIÁ","THÔNG SỐ TÀI CHÍNH","\u0110\u01a0N V\u1eca Y\u1ebeT GI\u00c1 is a unit of currency with a fixed value of 1 đồng.",513,"","['12f624e00deebef43a41293851609f1d' 'e94cfb8c395a24fbf6db9a2baed8c5d5'
 'f18e64cf0b56da58916cf12abceef1dd']","[ 0.00744336 -0.00521954 -0.03532379 ...  0.02264251  0.0426385
  0.02578526]"
"c8e5d3afdcb54c8589e280f0c4a87417","KHỐI LƯỢNG GIAO DỊCH","THÔNG SỐ TÀI CHÍNH","KHỐI LƯỢNG GIAO DỊCH requires a minimum trading volume of 100 (one hundred) shares for both electronic trading and regular trading methods. This criteria applies to all trading activities conducted through the platform.",514,"",['cb848450d765573a20628fb40c1c5422' 'e94cfb8c395a24fbf6db9a2baed8c5d5'],"[-0.00090644  0.00639964 -0.00407831 ...  0.01011058  0.0235328
  0.02202073]"
"f3d30627e19245649e497ab49bf0fa30","HỆ THỐNG TÍNH","CÔNG CỤ","Hệ thống tính được làm tròn đến 01 (một) đồng",515,"",['cb848450d765573a20628fb40c1c5422'],"[ 0.00024217  0.0094698  -0.01226101 ... -0.02435962  0.01462592
  0.02383183]"
"e3f1098c3d984bc7b5f30b9c0101f7a6","THÀNH VIÊN GIAO DỊCH","NGƯỜI","""THÀNH VIÊN GIAO DỊCH refers to individuals or organizations participating in buying and selling securities. They engage in trading activities with brokers or with each other, involving transactions related to securities.""",516,"","['0bd73ffe9a13d46d48e9c6980b189c06' '4d11c4b0dc5844f6a10fadd077fa6077'
 'cb848450d765573a20628fb40c1c5422']","[ 0.00655862 -0.00013568 -0.01068445 ...  0.01139939  0.01741684
  0.02540038]"
"24b4a5f4db67418cbfa08c5316f0ab51","LỆNH THỎA THUẬN ĐIỆN TỬ TOÀN THỊ TRƯỜNG","HÌNH THỨC GIAO DỊCH","""Lệnh thỏa thuận điện tử toàn thị trường: là các lệnh chào mua, chào bán với cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống""",517,"",['0bd73ffe9a13d46d48e9c6980b189c06'],"[-0.00633115  0.00407991 -0.0391519  ... -0.01226123 -0.00891899
 -0.01630056]"
"e4b707e3e6964197855b82fc66ef59e7","LỆNH THỎA THUẬN ĐIỆN TỬ TÙY CHỌN","HÌNH THỨC GIAO DỊCH","""LỆNH THỂA THUẬN ĐIỆN TỪ TÙY CHỌN is a type of order used in stock market transactions, including buying and selling securities. It is a type of order used in financial trading, offering two types of options.""",518,"","['0bd73ffe9a13d46d48e9c6980b189c06' '100579c0649a951fa90b7a0391a7d23c'
 '55c694e950262cc7801d636dbb928245' '5b2f0bf433bcfc972d553e0b74427aa7'
 'b811eb9222b8eeedce1c40b89e3bc016' 'ea96ddadb47760fb6285d78ff43334d1']","[-0.04847291 -0.03079701 -0.06046577 ...  0.01446874  0.01650586
 -0.01355988]"
"109b8be5a8ee4180a1465cd23f019d7b","HÌNH THỨC GIAO DỊCH","","",519,"",['0bd73ffe9a13d46d48e9c6980b189c06'],"[ 0.02645783  0.03851917 -0.02622217 ... -0.01071167  0.02718622
  0.00975298]"
"49f771e31a0c4b35bc39e389f3623509","CAM KẾT","TÍNH CHẤT","Cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống",520,"",['dac97e22f33a54daa033288fefb7670a'],"[ 0.00187758  0.02463104 -0.04159412 ... -0.0176953  -0.00035944
 -0.01946483]"
"aa946d4379694a74ba0da37e69d2810a","LỆNH THỎA THUẬN ĐIỆN TỬ","LOẠI LỆNH","Lệnh thỏa thuận điện tử toàn thị trường chỉ áp dụng đối với giao dịch mua bán thông thường",521,"",['dac97e22f33a54daa033288fefb7670a'],"[-0.01751195  0.01619758 -0.03492725 ... -0.00352268 -0.00759141
  0.00189181]"
"268446fc52a54fd2837f73aeb3e0b74f","LỆNH YÊU CẦU CHÀO GIÁ","LOẠI LỆNH","Lệnh yêu cầu chào giá có tính chất quảng cáo được sử dụng khi nhà đầu tư chưa xác định được đối tác trong giao dịch",522,"",['dac97e22f33a54daa033288fefb7670a'],"[-0.01122033 -0.0163668  -0.06220608 ...  0.01912857 -0.0063694
 -0.01388019]"
"f6ddfa8491ff40d2839bb5b2e105df22","NHÓM THÀNH VIÊN","NHÓM","Nhóm thành viên là một tập hợp các cá nhân hoặc tổ chức tham gia vào một hoạt động chung",523,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[ 0.0168602   0.04509331 -0.00992889 ... -0.01810504  0.00781265
 -0.01966857]"
"db1295504da645b69d9786d54f233fed","TOÀN THỊ TRƯỜNG","KHÁI NIỆM","Toàn thị trường là khái niệm chỉ toàn bộ thị trường hoạt động trong một lĩnh vực cụ thể",524,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[ 0.00761032 -0.02125073 -0.028037   ... -0.00623368  0.01452262
  0.00523512]"
"6ff4ed0dda4f4158af37be99f505565f","LỆNH CHÀO MUA","HÀNH ĐỘNG GIAO DỊCH","Lệnh chào mua là hành động của nhà đầu tư muốn mua một số lượng cổ phiếu hoặc tài sản cụ thể",525,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[ 0.01186396 -0.01320269 -0.05347553 ... -0.00736766 -0.03501022
 -0.00449861]"
"5d398b88ee4242a59c32feb188683ec3","LỆNH CHÀO BÁN","HÀNH ĐỘNG GIAO DỊCH","Lệnh chào bán là hành động của nhà đầu tư muốn bán một số lượng cổ phiếu hoặc tài sản cụ thể",526,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[ 0.01792208 -0.01033422 -0.02332985 ... -0.00810222 -0.02191421
 -0.01384502]"
"0a784e00c9464bd3aeb830b908f73170","LỆNH CHÀO VỚI CAM KẾT CHẮC CHẮN","HÀNH ĐỘNG GIAO DỊCH","Lệnh chào với cam kết chắc chắn là lệnh được sử dụng để chào đối ứng với lệnh yêu cầu chào giá",527,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[ 0.00556009 -0.00801741 -0.02102322 ...  0.01214368 -0.00780533
 -0.01479002]"
"b0966a0f455e44229e6c9705d57bfca9","THÀNH VIÊN","NGƯỜI","Thành viên là cá nhân hoặc tổ chức tham gia vào một nhóm hoặc tổ chức nào đó",528,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[-0.03045249 -0.01251936 -0.00071571 ... -0.03698709 -0.00858591
 -0.00381714]"
"99761e9b89cc4060be3ed6b34532e7ff","HÌNH THỨC THỎA THUẬN THÔNG THƯỜNG","HÀNH ĐỘNG GIAO DỊCH","Hình thức thỏa thuận thông thường là cách thức thông thường được sử dụng trong quá trình giao dịch",529,"",['5a5098a7da5079c20d8cd8f4078f9f9f'],"[-0.0224866   0.0280939  -0.0135111  ... -0.05094411 -0.02038147
  0.00032982]"
"8130a1a82bde46048952cf147690e630","LỆNH BÁO CÁO GIAO DỊCH","HÀNH ĐỘNG GIAO DỊCH","""LỆNH BÁO CÁO GIAO DỊCH is a type of order used in stock market trading for reporting completed transactions, entering transactions into the system after both parties have agreed on the trading conditions. It is a trading order within the realm of financial transactions, used for buying and selling securities.""",530,"","['100579c0649a951fa90b7a0391a7d23c' '199aaf11765d80d02409aaab8b691903'
 '55c694e950262cc7801d636dbb928245' '5a5098a7da5079c20d8cd8f4078f9f9f'
 '5b2f0bf433bcfc972d553e0b74427aa7' 'b811eb9222b8eeedce1c40b89e3bc016'
 'ea96ddadb47760fb6285d78ff43334d1']","[ 0.05202779 -0.00345417 -0.02726437 ...  0.03573067  0.02400494
  0.02000754]"
"79c99026b7ef4946b9b8e0be841fd4c5","BÁO CÁO GIAO DỊCH","TÀI LIỆU","""BÁO CÁO GIAO DỊCH is a document that records information about the trading process that has taken place, as well as the outcomes of securities transactions. It serves as a record of buying and selling activities in the stock market.""",531,"",['4d11c4b0dc5844f6a10fadd077fa6077' '93a3e213610179f15f67d6b97cb5d653'],[0.0515429  0.00907789 0.00161706 ... 0.0335699  0.02623854 0.01933366]
"fdcb1673254842f1935f53d0c38c467e","HỆ THỐNG GIAO DỊCH","CÔNG CỤ","Hệ thống giao dịch là nơi lưu trữ và xử lý thông tin về các giao dịch",532,"",['93a3e213610179f15f67d6b97cb5d653'],"[ 0.00326244  0.01792694  0.00701699 ...  0.00920074 -0.0056505
  0.00012008]"
"dcb3f4cc8abc46faabc193d9885e91d0","THỜI HẠN","THỜI GIAN","Thời hạn là khoảng thời gian quy định hoặc hạn chót cho một công việc hoặc hành động",533,"",['93a3e213610179f15f67d6b97cb5d653'],"[-0.00162859  0.02939149  0.01671331 ... -0.04496778  0.00190109
 -0.00584325]"
"3295be59128d451bb720c6688adc1e0b","THỜI GIAN","THỜI GIAN","Thời gian kể từ ngày nhập kết quả giao dịch mua bán thông thường vào hệ thống đến ngày thực hiện giao dịch không được vượt quá ba (03) ngày làm việc",534,"",['3e7137a5586a37c27f0515f4775e12dd'],"[-0.03374709 -0.0014535   0.00643612 ... -0.01793877  0.03795429
  0.02048099]"
"aca3eb8924ac494486fe0bfe892f7f2e","LOẠI HÌNH GIAO DỊCH","LOẠI HÌNH","LOẠI HÌNH GIAO DỊCH encompasses both regular buying and selling transactions as well as buying and selling back transactions. The trading type involves regular buying and selling with electronic transactions and regular negotiated transactions.",535,"",['12f624e00deebef43a41293851609f1d' '3e7137a5586a37c27f0515f4775e12dd'],"[ 0.02329953 -0.00840329 -0.01325092 ...  0.00277855  0.00073984
  0.01846294]"
"66689accdd974295b7eb779e43578748","GIAO DỊCH MUA BÁN THÔNG THƯỜNG","LOẠI HÌNH GIAO DỊCH","Giao dịch mua bán thông thường là giao dịch trên hệ thống giao dịch trong đó một bên bán và một bên chuyển giao quyền sở hữu công cụ nợ cho một bên khác và không kèm theo cam kết chắc chắn mua lại công cụ nợ",536,"",['3e7137a5586a37c27f0515f4775e12dd'],"[-0.01427929  0.04540696 -0.01410006 ... -0.03797854 -0.01796363
  0.03138656]"
"6b49c78aa1524609ab7aa74aeaa3e01d","LỆNH","CÔNG CỤ GIAO DỊCH","""Các loại lệnh áp dụng trong giao dịch mua bán thông thường bao gồm lệnh thỏa thuận điện tử toàn thị trường, lệnh thỏa thuận điện tử tùy chọn và lệnh báo cáo giao dịch""",537,"",['3e7137a5586a37c27f0515f4775e12dd'],"[-0.03344269 -0.00325913 -0.0031803  ... -0.02821727 -0.01685649
 -0.01151394]"
"7ff31ce54f424f0bbb297b0b3ba7c757","GIAO DỊCH MUA BÁN LẠI","LOẠI HÌNH GIAO DỊCH","""GIAO DỊCH MUA BÁN LẠI involves trading on a platform where one party sells and transfers ownership rights to another party. It is a transaction where the seller commits to repurchase and regain ownership rights at a predetermined price after a specified period. In this type of transaction, the seller is known as the seller in the first transaction, and the buyer is known as the buyer in the first transaction.""",538,"","['3e7137a5586a37c27f0515f4775e12dd' '55c694e950262cc7801d636dbb928245'
 'b811eb9222b8eeedce1c40b89e3bc016']","[ 0.01144447 -0.01912996 -0.01184235 ...  0.03189373 -0.00466731
  0.02588355]"
"bac51e00d486420c8e91e824d8e17411","THỎA THUẬN ĐIỆN TỬ","LOẠI HÌNH GIAO DỊCH","THỎA THUẬN ĐIỆN TỬ is a form of trading on the market where members enter buy/sell orders with a commitment to the system or select appropriate corresponding orders that have been entered into the system to execute transactions. It is a method of trading that offers various options for electronic transactions.",539,"","['12f624e00deebef43a41293851609f1d' '199aaf11765d80d02409aaab8b691903'
 'b811eb9222b8eeedce1c40b89e3bc016']","[-0.03328673 -0.04639715 -0.05894481 ...  0.02274002  0.00549221
  0.00446307]"
"4adee3aad6524a4aa4c4711c1ee05e64","GIAO DỊCH BÁN","LOẠI GIAO DỊCH","""Giao dịch bán là phần của giao dịch mua bán lại, là giao dịch lần 1 trong quá trình giao dịch mua bán lại""",540,"",['b811eb9222b8eeedce1c40b89e3bc016'],[0.00522382 0.00022889 0.00256585 ... 0.00969217 0.00951712 0.02566767]
