"source","target","weight","description","text_unit_ids","id","human_readable_id","source_degree","target_degree","rank"
"KHỐI NGHIÊN CỨU","BROKER MBS",1.0,"Broker MBS có kinh nghiệm và uy tín được đánh giá bởi khối nghiên cứu",['dfd98af875b627510a891c3d4e375775'],"b95728a0b96b405cbccafa6c12fd8722","516",11,1,12
"BẢN TIN TƯ VẤN","THÔNG TIN",1.0,"Hệ thống bản tin tư vấn cập nhật liên tục trong phiên",['cde81b63c0352bb90b98015501a3b422'],"5d6dc034d2014e8c930fde69c31b99cf","517",4,3,7
"BẢN TIN TƯ VẤN","CHUYÊN GIA TƯ VẤN",1.0,"Chuyên gia tư vấn cập nhật dự đoán về xu thế thị trường liên tục trong ngày thông qua bản tin tư vấn",['e11ca4f8828577aaf7126b6cb523dc0c'],"127cbb53940f4efa8e1807b4452375ba","518",4,6,10
"ĐẦU TƯ","FANPAGE",1.0,"Đầu tư dành riêng cho khách hàng trên fanpage",['9796f10b22a5b0a3db4557e3075bdbb0'],"f1ea6ef9539043ab887bcce22ccf9625","519",4,2,6
"ĐẦU TƯ","NHÓM ZALO",1.0,"Đầu tư dành riêng cho khách hàng trên nhóm Zalo",['9796f10b22a5b0a3db4557e3075bdbb0'],"b50c4f053f0546029c4095b7b93aa05e","520",4,1,5
"ĐẦU TƯ","CHUYÊN GIA TƯ VẤN",1.0,"Đầu tư dành riêng cho khách hàng tương tác trực tiếp với chuyên gia tư vấn",['9796f10b22a5b0a3db4557e3075bdbb0'],"0cea7f7a7fab49339cdd6fb02d0d183e","521",4,6,10
"CHUYÊN GIA TƯ VẤN","Ý TƯỞNG ĐẦU TƯ",1.0,"Ý tưởng đầu tư dựa trên kiến thức chuyên sâu của chuyên gia tư vấn",['9796f10b22a5b0a3db4557e3075bdbb0'],"5b89f0d8101c419b86e1959cca2db848","522",6,1,7
"CHUYÊN GIA TƯ VẤN","MORNING BRIEF",2.0,"""CHUYÊN GIA TƯ VẤN provides the MORNING BRIEF, a daily stock market advisory newsletter offering recommendations on volatile stock options throughout the day. The newsletter aims to provide expert insights and suggestions to help investors make informed decisions and achieve their financial goals.""",['1f20c2401d483b8a4f7e94c30ef806c0' 'e11ca4f8828577aaf7126b6cb523dc0c'],"cdb407fc600b45caa6f94f82e89d2e4f","523",6,1,7
"CHUYÊN GIA TƯ VẤN","MID DAY NOTE",2.0,"""CHUYÊN GIA TƯ VẤN provides the MID DAY NOTE, a short advisory update on market developments throughout the day, covering both morning trading sessions and forecasting afternoon market trends. The service aims to offer concise and timely information to assist investors in making informed decisions regarding their stock market investments.""",['1f20c2401d483b8a4f7e94c30ef806c0' 'e11ca4f8828577aaf7126b6cb523dc0c'],"7f4905fcb43e4d6ca23e6d2b40f6958e","524",6,1,7
"CHUYÊN GIA TƯ VẤN","HỆ THỐNG BẢN TIN",1.0,"Chuyên gia tư vấn cập nhật dự đoán về xu thế thị trường liên tục trong ngày thông qua hệ thống bản tin",['1f20c2401d483b8a4f7e94c30ef806c0'],"f5ad4fe84df544c69db25f0e30c6eace","525",6,3,9
"RỦI RO SẢN PHẨM","DANH MỤC",1.0,"Rủi ro sản phẩm trong đầu tư chứng khoán",['a7afffd39fb1e0380ea66d364f749532'],"237a46cc973b41dc9af4190c71c5c9e1","526",1,5,6
"DANH MỤC","DOANH NGHIỆP",1.0,"Doanh nghiệp có điều kiện biểu hiện tiềm năng giá trị rõ ràng hơn",['cde81b63c0352bb90b98015501a3b422'],"aaa27aa0b1024e3aa3c87a6ec821a348","527",5,3,8
"DANH MỤC","CÔNG TY",1.0,"Danh mục cập nhật hàng tuần top 2% cổ phiếu có điểm cao nhất",['07ee7a0c9129745b5e378841be05c2ae'],"f0a28fe3f68546dba7850815f7933275","528",5,8,13
"DOANH NGHIỆP","BẢO TOÀN VỐN GỐC",1.0,"Doanh nghiệp uy tín hàng đầu đảm bảo tổ chức phát hành trái phiếu là những doanh nghiệp uy tín hàng đầu",['4e5d43d52ee94db71358bd3018506fed'],"45b59feba7134bc18632cb42530c189a","529",3,1,4
"THÔNG TIN","VỊ TRÍ",1.0,"Thông tin về vị trí của cá nhân được xác định qua dịch vụ định vị",['6742be446922dd121eefd8afff18537b'],"7747cd2048f94d378e83265b9561d921","530",3,1,4
"HỆ THỐNG BẢN TIN","BẢN TIN CUỐI NGÀY",1.0,"""Bản tin cuối ngày: Hệ thống bản tin thị trường cơ sở, bản tin chứng quyền và bản tin phái sinh phục vụ cho các nhóm khách hàng có nhu cầu riêng biệt, đăng tải trên website hoặc gửi vào hòm thư điện tử của khách hàng đăng ký theo dõi bản tin""",['1f20c2401d483b8a4f7e94c30ef806c0'],"c4e9532dbc734264a0e3e827bc8014c6","531",3,1,4
"MBS POWER RANK","CHỈ TIÊU",1.0,"Các chỉ tiêu trên được đánh giá cho tất cả công ty trong ngành theo thang điểm từ 1-10",['67a230cf4b51067fac96ba864d694107'],"003e5d505a01434596c6d65ff20b0bdf","532",8,2,10
"MBS POWER RANK","CÔNG TY",2.0,"""The MBS Power Rank evaluates and scores companies to provide recommendations based on their current economic status and industry activities. It offers insights and suggestions to help make informed decisions about investments. The company, CÔNG TY, is analyzed in terms of its economic situation and industry performance to determine its ranking and recommendations.""",['07ee7a0c9129745b5e378841be05c2ae' 'c2ad2384fcd7d5fb0deb4af86a9380ba'],"f79358f3535045d9aad3b828df59293b","533",8,8,16
"MBS POWER RANK","QUY MÔ",1.0,"Quy mô là một trong 5 khía cạnh chính mà MBS Power Rank sử dụng để đánh giá công ty",['66cc93ab286227e785be2cd8302cab77'],"7d375c18c1e2415faecd9f7397068a32","534",8,2,10
"MBS POWER RANK","THANH KHOẢN",1.0,"Thanh khoản là một trong 5 khía cạnh chính mà MBS Power Rank sử dụng để đánh giá công ty",['66cc93ab286227e785be2cd8302cab77'],"dfa0e847a6704c93a0fe014b01858ff7","535",8,3,11
"MBS POWER RANK","HIỆU QUẢ HOẠT ĐỘNG",1.0,"Hiệu quả hoạt động là một trong 5 khía cạnh chính mà MBS Power Rank sử dụng để đánh giá công ty",['66cc93ab286227e785be2cd8302cab77'],"9e91823feb174cd1b6a3bf8d0a5cb86b","536",8,5,13
"CÔNG TY","QUY MÔ",1.0,"""Công ty được đánh giá về quy mô vốn, doanh thu, tổng tài sản""",['27b41eca87bd22a28604791bb17dbdbc'],"ad76c8dc8dd94412a5e79005cf8e0f2f","537",8,2,10
"CÔNG TY","THANH KHOẢN",1.0,"Công ty được đánh giá về khả năng thanh khoản",['27b41eca87bd22a28604791bb17dbdbc'],"26a03482961e41918ea049018080af7a","538",8,3,11
"CÔNG TY","HIỆU QUẢ HOẠT ĐỘNG",1.0,"Công ty được đánh giá về hiệu quả hoạt động so với các công ty trong ngành",['27b41eca87bd22a28604791bb17dbdbc'],"1cfd220ff4d2493ca4b92d725d171d32","539",8,5,13
"CÔNG TY","CƠ CẤU VỐN",1.0,"Công ty được xem xét về cấu trúc vốn",['27b41eca87bd22a28604791bb17dbdbc'],"97738fe0830d405ba53598b5cb1e5e38","540",8,2,10
"THANH KHOẢN","HIỆU QUẢ HOẠT ĐỘNG",1.0,"Chỉ tiêu thanh khoản có thể ảnh hưởng đến hiệu quả hoạt động của công ty",['6965a0a9afffb8be84b960e5517baba8'],"354cea4f6e164a48ad12122c28a5b30d","541",3,5,8
"HIỆU QUẢ HOẠT ĐỘNG","CƠ CẤU VỐN",1.0,"Cơ cấu vốn có thể ảnh hưởng đến hiệu quả hoạt động của công ty",['6965a0a9afffb8be84b960e5517baba8'],"1ee2380c1eda4ebb8c9304820750ac88","542",5,2,7
"HIỆU QUẢ HOẠT ĐỘNG","ĐỊNH GIÁ",1.0,"Định giá có thể ảnh hưởng đến hiệu quả hoạt động của công ty",['6965a0a9afffb8be84b960e5517baba8'],"57e00d4d4e0e4679a150f048deb80af3","543",5,1,6
"CHỈ TIÊU","HỮU",1.0,"Hữu và đòn bẩy được sử dụng để đánh giá mức độ rẻ tương đối của giá cổ phiếu",['07ee7a0c9129745b5e378841be05c2ae'],"c1e4a9dbe55c4fb89f0d927c9fb067a4","544",2,1,3
"DỊCH VỤ CƠ BẢN","TƯ VẤN",1.0,"""Khi chọn dịch vụ cơ bản, nhà đầu tư cần tư vấn sẽ liên lạc với đội ngũ riêng của MBS Online""",['fb91f31375af53453d052fdff50f6187'],"1474a72a5cff4b72ae6f99e804ceaa95","545",1,1,2
"DỊCH VỤ HỖ TRỢ TÀI CHÍNH","ỨNG TRƯỚC TIỀN BÁN",1.0,"Dịch vụ hỗ trợ tài chính bao gồm dịch vụ ứng trước tiền bán",['cc4a8818601cdc620d55eef2b6ed49f7'],"738fda68df7a49a0bae96673a8711afc","546",2,1,3
"DỊCH VỤ ỨNG TRƯỚC TIỀN BÁN","PHÍ ỨNG TRƯỚC",1.0,"Phí ứng trước được quy định trong dịch vụ ứng trước tiền bán",['97543c44edcfe91806ae4966fb27036a'],"89dd5a0943c64247adae624abbc95afb","547",2,2,4
"PHÍ ỨNG TRƯỚC","TKGDCK",1.0,"Phí ứng trước được trích từ tài khoản giao dịch chứng khoán của khách hàng",['97543c44edcfe91806ae4966fb27036a'],"405e9907440d4deab71f3960ae36f47b","548",2,2,4
"GIAO DỊCH KÝ QUỸ","VỐN VAY",1.0,"Giao dịch ký quỹ cho phép khách hàng sử dụng vốn vay của MBS để mua chứng khoán",['8b34a2b22abe94c075872bb4ab06d253'],"f91e7c9600ca4623a8cc4a56d2dccd07","549",2,1,3
"EKYC","APP",1.0,"App được sử dụng để thực hiện eKYC để kích hoạt tài khoản",['92e60b810f5507e207306d25d04c0814'],"3af2a8619c394be6adf06e4bc742b7ec","550",3,2,5
"HÀNG","CHỨNG MINH THƯ/CĂN CƯỚC CÔNG DÂN/CHỨNG MINH SĨ QUAN",1.0,"Hàng cần chuẩn bị điện thoại có kết nối internet và chứng minh thư/căn cước công dân/chứng minh sĩ quan còn hiệu lực",['13526d7718fb859960383037dbbaf4e4'],"c10ffc51dcb54708a1dc757693010bfe","551",1,1,2
"APP","TÀI KHOẢN NGÂN HÀNG MB",1.0,"Tài khoản ngân hàng MB được mở qua app",['fe776e2fb42accc6008bfd9f9c017855'],"e67ce34d48364422973ccf3a6b57af83","552",2,2,4
"QUẢN LÝ TÀI KHOẢN","KÊNH GIAO DỊCH TRỰC TUYẾN",2.0,"QUẢN LÝ TÀI KHOẢN is a service that can be effectively carried out through KÊNH GIAO DỊCH TRỰC TUYẾN. This service allows customers to manage their accounts and make transactions conveniently online.",['4d28b35e2fd1fe04534b8fe505fb07cc' 'fe776e2fb42accc6008bfd9f9c017855'],"98773a34c9bb474d8a789ea08f57250e","553",4,2,6
"QUẢN LÝ TÀI KHOẢN","TỔNG ĐÀI CONTACT24",1.0,"Quản lý tài khoản có thể thực hiện qua tổng đài Contact24",['fe776e2fb42accc6008bfd9f9c017855'],"ae260498423e4d55aa413423cd0eb20b","554",4,4,8
"QUẢN LÝ TÀI KHOẢN","SÀN GIAO DỊCH",1.0,"Quản lý tài khoản có thể thực hiện trực tiếp tại các sàn giao dịch",['fe776e2fb42accc6008bfd9f9c017855'],"4aeecb9d885743ca9373337a43957dd8","555",4,2,6
"TỔNG ĐÀI CONTACT24","SÀN GIAO DỊCH",1.0,"Tổng đài Contact24 có thể được sử dụng để liên hệ trực tiếp với các sàn giao dịch",['4d28b35e2fd1fe04534b8fe505fb07cc'],"1121b50f7858427fa679d81861238825","556",4,2,6
"APP MB","TÀI KHOẢN MBBANK",1.0,"""Khách hàng chưa có tài khoản MBBank chỉ cần thực hiện 3 bước nhanh chóng để sở hữu tài khoản chứng khoán của MBS: Bước 1: Tải app MBBank và mở tài khoản Ngân hàng MB qua app, Bước 2: Định danh eKYC theo hướng dẫn trên app, Bước 3: Mở tài khoản chứng khoán ngay tại app""",['f702c7b6765a8888a8ea861f2a4c014d'],"6e3c8aa3abab475bb0148faa9112f0bf","557",1,1,2
"QUY ĐỊNH BVDLCN","DỮ LIỆU CÁ NHÂN",1.0,"Quy định BVDLCN quản lý và sử dụng dữ liệu cá nhân",['ff5db536458a8abf6a70a74408c4dfec'],"948a00e8ee1246cc90c47b292d03ddff","558",3,17,20
"DỮ LIỆU CÁ NHÂN","DỮ LIỆU CÁ NHÂN CƠ BẢN",2.0,"Dữ liệu cá nhân bao gồm Dữ liệu cá nhân cơ bản",['10c4087ea9328fcec618be8c8c72a545' '595dc3457df06d08ab6fd04192ca4288'],"45c42e619f5e488f914608780dcf0579","559",17,1,18
"DỮ LIỆU CÁ NHÂN","THÔNG TIN CÁ NHÂN",1.0,"""Dữ liệu cá nhân phản ánh hoạt động, lịch sử hoạt động trên không gian mạng""",['27dcc94d9b7fde810dec04243d5f4424'],"2b3bea0d9ede41f193828526bcb8e02c","560",17,6,23
"DỮ LIỆU CÁ NHÂN","CÁ NHÂN",1.0,"Cá nhân được xác định qua dịch vụ định vị liên quan đến dữ liệu cá nhân",['4e9cd7c817b157e416ae8f8ffed06c56'],"6b2586cc1f8e4dc8af64913af63d9837","561",17,5,22
"DỮ LIỆU CÁ NHÂN","XỬ LÝ DỮ LIỆU CÁ NHÂN",1.0,"Dữ liệu cá nhân cần được xử lý theo quy định để bảo vệ thông tin cá nhân",['4e9cd7c817b157e416ae8f8ffed06c56'],"7983bfa8d173414685272b3844d6612e","562",17,2,19
"DỮ LIỆU CÁ NHÂN","NHÀ CUNG CẤP DỊCH VỤ",1.0,"Nhà cung cấp dịch vụ thu thập dữ liệu cá nhân từ khách hàng",['ff5db536458a8abf6a70a74408c4dfec'],"09294e8220a445e288ea8841f234a440","563",17,3,20
"DỮ LIỆU CÁ NHÂN","NGƯỜI BỊ TUYÊN BỐ MẤT TÍCH/NGƯỜI ĐÃ CHẾT",1.0,"Dữ liệu cá nhân liên quan đến người bị tuyên bố mất tích hoặc người đã chết",['f6c425bdd3bdadaa7f7b65901b875aa6'],"d4e043cf972c4d129b6b855f1731caae","564",17,1,18
"DỮ LIỆU CÁ NHÂN","""VỢ, CHỒNG, CON THÀNH NIÊN, CHA, MẸ""",1.0,"""Dữ liệu cá nhân cần được sự đồng ý của vợ, chồng, con thành niên, cha, mẹ khi liên quan đến người bị tuyên bố mất tích hoặc người đã chết""",['f6c425bdd3bdadaa7f7b65901b875aa6'],"e0d63137270c426dbbfe7fcf78c474de","565",17,1,18
"DỮ LIỆU CÁ NHÂN","CHỦ THỂ DỮ LIỆU",1.0,"Chủ thể dữ liệu có thông tin cá nhân được xử lý",['2bac8cd2c646865c07a176576b25a409'],"c50bca18bc454a98b935df012b7fd6f9","566",17,3,20
"DỮ LIỆU CÁ NHÂN","TRẺ EM",1.0,"Dữ liệu cá nhân của trẻ em cần được bảo vệ theo nguyên tắc bảo vệ các quyền và lợi ích tốt nhất của trẻ em",['2bac8cd2c646865c07a176576b25a409'],"434b133c64bd46219e67c6eb296ad0ff","567",17,3,20
"DỮ LIỆU CÁ NHÂN","QUY ĐỊNH PHÁP LUẬT",1.0,"Quy định pháp luật quy định việc xử lý dữ liệu cá nhân của khách hàng",['50a6b12300875b1d5702ab57bcc76adb'],"cb895bf7e7c147e6b5d923b6c8f67d63","568",17,3,20
"DỮ LIỆU CÁ NHÂN","THỐNG",1.0,"Thống cần xử lý và bảo vệ Dữ liệu cá nhân của Khách hàng",['0155a5af5c1988637b742a0797735194'],"87776e869a01402499a317cb9cf09453","569",17,8,25
"DỮ LIỆU CÁ NHÂN","HỆ THỐNG AN TOÀN",1.0,"Hệ thống an toàn được sử dụng để bảo vệ dữ liệu cá nhân",['78c9461234ebe64ad91af16347b2afbd'],"d1e5359d2e344260bf1b83823df839b7","570",17,1,18
"DỮ LIỆU CÁ NHÂN","THỜI GIAN XỬ LÝ VÀ LƯU TRỮ DỮ LIỆU CÁ NHÂN",1.0,"Thời gian xử lý dữ liệu cá nhân không phụ thuộc vào thời điểm lưu trữ dữ liệu cá nhân",['9e8879c44f400bef99b17abce60e5e94'],"0522f6580b824bc39792b695fc8be66b","571",17,1,18
"DỮ LIỆU CÁ NHÂN","CƠ QUAN NHÀ NƯỚC",1.0,"Thời gian lưu trữ dữ liệu cá nhân có thể kéo dài lâu hơn nếu được cơ quan nhà nước có thẩm quyền yêu cầu",['40935643bba261a08331db8f80b4daff'],"580fd6d19460460fa40613f66b3ee200","572",17,3,20
"BVDLCN","TRANG WEB",1.0,"""Quy định BVDLCN áp dụng cho cả các website và ứng dụng và nền tảng của bên khác có cung cấp dịch vụ, tiện ích của MBS""",['12d1f91e89d082920c89bcdd2f7660ec'],"84f4684a7a5241c18bb087ccb00550d3","573",3,1,4
"QUY ĐỊNH","GIAO DỊCH CÔNG CỤ NỢ",1.0,"Giao dịch công cụ nợ đã được xác lập trên hệ thống không được phép hủy bỏ theo quy định",['c305e9f4ac1d42bec43a03d0bcb8a30e'],"9607ba4a796f46be8d4f79bc7065d60b","574",3,4,7
"QUỐC TỊCH","THÔNG TIN CÁ NHÂN",1.0,"Quốc tịch của cá nhân",['27dcc94d9b7fde810dec04243d5f4424'],"236dd7dce9ee4cf5918fddd44b4863e5","575",1,6,7
"SỐ CHỨNG MINH NHÂN DÂN","THÔNG TIN CÁ NHÂN",1.0,"Số chứng minh nhân dân của cá nhân",['27dcc94d9b7fde810dec04243d5f4424'],"9e92fed814a64d9d88bfab9a227859d3","576",1,6,7
"TÌNH TRẠNG HÔN NHÂN","THÔNG TIN CÁ NHÂN",1.0,"Tình trạng hôn nhân của cá nhân",['27dcc94d9b7fde810dec04243d5f4424'],"7dccecb29d3a419093b279b22e207539","577",1,6,7
"THÔNG TIN GIA ĐÌNH","THÔNG TIN CÁ NHÂN",1.0,"Thông tin về mối quan hệ gia đình của cá nhân",['27dcc94d9b7fde810dec04243d5f4424'],"89857eb61e63461cbad7c5014f5098f9","578",1,6,7
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","QUAN ĐIỂM CHÍNH TRỊ",1.0,"Quan điểm chính trị là một trong những thông tin cá nhân nhạy cảm",['bc43017fa804602eec26c90d6d112e06'],"7b2e7a0d910c4988a7b64489f4159a65","579",7,1,8
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","QUAN ĐIỂM TÔN GIÁO",1.0,"Quan điểm tôn giáo là một trong những thông tin cá nhân nhạy cảm",['bc43017fa804602eec26c90d6d112e06'],"38630cf0996f4cff8d32b2dbdaa5ba85","580",7,1,8
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","TÌNH TRẠNG SỨC KHỎE",1.0,"Tình trạng sức khỏe là một trong những thông tin cá nhân nhạy cảm",['bc43017fa804602eec26c90d6d112e06'],"bd0fb68ac7014b91a314c93ec55897f5","581",7,1,8
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","HỒ SƠ BỆNH ÁN",1.0,"Thông tin về tình trạng sức khỏe và đời tư được ghi trong hồ sơ bệnh án",['bc43017fa804602eec26c90d6d112e06'],"f24dcb3cd6d644f8af2b6c47983e280b","582",7,2,9
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","NGUỒN GỐC CHỦNG TỘC",1.0,"Thông tin liên quan đến nguồn gốc chủng tộc là một trong những thông tin cá nhân nhạy cảm",['bc43017fa804602eec26c90d6d112e06'],"b1cad695afbc4ec3bbcd46ea34bd26ca","583",7,2,9
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","NGUỒN GỐC DÂN TỘC",1.0,"Thông tin liên quan đến nguồn gốc dân tộc là một trong những thông tin cá nhân nhạy cảm",['bc43017fa804602eec26c90d6d112e06'],"72f7974758d74e5d89ddb64ad739abb8","584",7,1,8
"DỮ LIỆU CÁ NHÂN NHẠY CẢM","ĐẶC ĐIỂM DI TRUYỀN",1.0,"Thông tin về đặc điểm di truyền được thừa hưởng hoặc có được của cá nhân là một trong những thông tin cá nhân nhạy cảm",['bc43017fa804602eec26c90d6d112e06'],"e6ee83249adf4e14b98d1676b1c6b05f","585",7,2,9
"HỒ SƠ BỆNH ÁN","NGUỒN GỐC CHỦNG TỘC",1.0,"Ghi trong hồ sơ bệnh án có thông tin liên quan đến nguồn gốc chủng tộc",['e8d077c7aea2ce872593c6e0d8ad3df4'],"f805fd9fe42947a38b92a3db6e8cc986","586",2,2,4
"ĐẶC ĐIỂM DI TRUYỀN","THUỘC TÍNH VẬT LÝ",1.0,"Đặc điểm di truyền có thể ảnh hưởng đến thuộc tính vật lý của cá nhân",['e8d077c7aea2ce872593c6e0d8ad3df4'],"e8b956218d5c4e5d9d390abcf527a514","587",2,1,3
"ĐỜI SỐNG TÌNH DỤC","TỘI PHẠM",1.0,"Đời sống tình dục của cá nhân có thể liên quan đến hành vi phạm tội",['e8d077c7aea2ce872593c6e0d8ad3df4'],"9525aa223d774e62ad856c2201cfab1b","588",1,1,2
"CÁ NHÂN","BÊN",1.0,"""Bất kỳ cá nhân, tổ chức nào là bên đại diện, bên được uỷ quyền hoặc được chấp thuận từ Khách hàng, hành động thay mặt và/hoặc nhân danh Khách hàng""",['c71a117a935af73367b81946726d7777'],"1087596b06d1400a8f863d0ac1af64a4","589",5,3,8
"CÁ NHÂN","CƠ QUAN",1.0,"""Các cơ quan, tổ chức, cá nhân có tham gia xử lý Dữ liệu cá nhân và/hoặc liên quan đến Mục đích xử lý dữ liệu cá nhân và cá nhân, tổ chức, cơ quan được MBS tin tưởng ngay tình rằng việc chia sẻ, cung cấp là hợp lý cho Mục đích như tại Mục 4.2.a Quy định BVDLCN này""",['db743da6be29d97ffc8abdd6d3be4aef'],"39058965295643c8a7738350cc18ceac","590",5,2,7
"XỬ LÝ DỮ LIỆU CÁ NHÂN","XỬ LÝ DỮ LIỆU CÁ NHÂN TỰ ĐỘNG",1.0,"Xử lý dữ liệu cá nhân có thể được thực hiện tự động bằng phương tiện điện tử",['4e9cd7c817b157e416ae8f8ffed06c56'],"9a8a2e5e3f2645619a0403532d935afe","591",2,2,4
"XỬ LÝ DỮ LIỆU CÁ NHÂN TỰ ĐỘNG","CHỦ THỂ DỮ LIỆU",1.0,"""Chủ thể dữ liệu được xử lý tự động để đánh giá, phân tích, dự đoán hoạt động của một con người cụ thể""",['d85a9f80c3a8b981f89c9aeaf3defe13'],"f0c21c67baac47f097f74f5055b89877","592",2,3,5
"BÊN THỨ BA","VIỆT NAM",1.0,"Bên thứ ba có thể tại Việt Nam hoặc bất cứ địa điểm nào khác nằm ngoài lãnh thổ Việt Nam",['cbed4d4646f17080ba6330956c14d83f'],"323a4c7407ac401db79a6023c3a5a17d","593",3,1,4
"BÊN THỨ BA","THỐNG",1.0,"Bên thứ ba có thể ảnh hưởng đến việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng",['0155a5af5c1988637b742a0797735194'],"686bc2bd59644e398dde88ffd37bf49b","594",3,8,11
"COOKIE","THẺ PIXEL",1.0,"Thẻ pixel thường được sử dụng cùng với cookie để theo dõi hành vi của người dùng truy cập trang web",['748a5cb2e67b0d24c5e76078514b228f'],"e368f8e9c9864acc880fdb5113631f3f","595",4,3,7
"COOKIE","NGƯỜI DÙNG",1.0,"Cookie được sử dụng để theo dõi hành vi của người dùng truy cập trang web",['748a5cb2e67b0d24c5e76078514b228f'],"05063c19ddb847a89ae1746588464288","596",4,2,6
"THẺ PIXEL","NGƯỜI DÙNG",1.0,"Thẻ pixel được sử dụng để theo dõi hành vi của người dùng truy cập trang web",['748a5cb2e67b0d24c5e76078514b228f'],"019b34e800414f7b87f38a14adf2eb67","597",3,2,5
"CƠ QUAN NHÀ NƯỚC","BÁO CÁO TÀI CHÍNH",2.0,"""CƠ QUAN NHÀ NƯỚC is the regulatory authority responsible for setting the guidelines for financial reporting, as both BÁO CÁO TÀI CHÍNH entities must adhere to its regulations when preparing their financial reports. The financial reports must be prepared in accordance with the regulations set by CƠ QUAN NHÀ NƯỚC to ensure compliance and accuracy in reporting financial information.""",['16e0ed7f7ab6b92d2c5616655df1ed00' '1dc33c657628dd4ef956950e220b70da'],"1064a663ca4742a78e743128546f6d87","598",3,2,5
"ĐỐI TÁC","NHÀ THẦU",1.0,"Đối tác hợp tác với nhà thầu để cung cấp sản phẩm và dịch vụ",['81dfed839bbb088d66ed74faafa95382'],"9a5e0a4ae34f46b39a5a028cbc135264","599",3,1,4
"SẢN PHẨM","QUẢNG BÁ",1.0,"Quảng bá giới thiệu thông tin về sản phẩm đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"5a224002ecbc4725abeb5a424aaca6a6","600",3,15,18
"QUẢNG BÁ","CHƯƠNG TRÌNH KHUYẾN MẠI",1.0,"Quảng bá giới thiệu thông tin về chương trình khuyến mại đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"8826a17bbda34012b3ea84d58ae531eb","601",15,1,16
"QUẢNG BÁ","NHIÊN CỨU",1.0,"Quảng bá giới thiệu thông tin về nghiên cứu đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"bab69d76defb402da2a2a358739f1497","602",15,1,16
"QUẢNG BÁ","KHẢO SÁT",1.0,"Quảng bá giới thiệu thông tin về khảo sát đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"ea465e5cd92247829f52ff0c8591d1bb","603",15,1,16
"QUẢNG BÁ","TIN TỨC",1.0,"Quảng bá giới thiệu thông tin về tin tức đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"2dbac25b512c4f21965169a95a910a94","604",15,1,16
"QUẢNG BÁ","SỰ KIỆN",1.0,"Quảng bá giới thiệu thông tin về sự kiện đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"97958ed004f645b1b331fa0e66faa313","605",15,1,16
"QUẢNG BÁ","CUỘC THI CÓ THƯỞNG",1.0,"Quảng bá giới thiệu thông tin về cuộc thi có thưởng đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"48129b4ee99f4e30843fd4395d4815c0","606",15,1,16
"QUẢNG BÁ","CHƯƠNG TRÌNH KHÁCH HÀNG THÂN THIẾT",1.0,"Quảng bá giới thiệu thông tin về chương trình khách hàng thân thiết đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"6de4c00e48b3480883e696e24df9fda4","607",15,1,16
"QUẢNG BÁ","CHƯƠNG TRÌNH TRAO THƯỞNG",1.0,"Quảng bá giới thiệu thông tin về chương trình trao thưởng đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"4b3d236101de4904ab348e3e3b11b4be","608",15,1,16
"QUẢNG BÁ","RÚT THĂM MAY MẮN",1.0,"Quảng bá giới thiệu thông tin về rút thăm may mắn đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"5be2ce9957ba404f939b6c8175015619","609",15,1,16
"QUẢNG BÁ","GỬI QUÀ TẶNG",1.0,"Quảng bá giới thiệu thông tin về gửi quà tặng đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"fe77344850214c1cac923094de81098c","610",15,1,16
"QUẢNG BÁ","GIẢI THƯỞNG",1.0,"Quảng bá giới thiệu thông tin về giải thưởng đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"798f739abfc14a13bf3911d0a9cfb63b","611",15,1,16
"QUẢNG BÁ","HỢP TÁC",1.0,"Quảng bá giới thiệu thông tin về hợp tác đến khách hàng",['61fb908630d3c280e95911db487c62e4'],"3105de8188fd41d88d0dbf0a5d48e443","612",15,1,16
"QUY ĐỊNH PHÁP LUẬT","THÔNG LỆ THỊ TRƯỜNG",1.0,"Thông lệ thị trường thường được quy định trong pháp luật",['50a6b12300875b1d5702ab57bcc76adb'],"8108dde0e62a48008a270138a690a0b9","613",3,1,4
"NGUY CƠ","TÍNH MẠNG",1.0,"Ngăn chặn hoặc giảm thiểu mối đe doạ đối với tính mạng",['2bef9f2520b250df2955e1148e863a15'],"d07207b853c14504a44eea1d4778f902","614",3,1,4
