"level","title","type","description","source_id","community","degree","human_readable_id","id","size","graph_embedding","entity_type","top_level_node_id","x","y"
3,"NHÀ CUNG CẤP QUÀ TẶNG","TỔ CHỨC","Nhà cung cấp quà tặng là các tổ chức cung cấp quà tặng cho MBS hoặc đối tác của MBS","ccde189789ac67cba39855daf5e2899d","",1,458,"e095cc36da784300b27c6f8c60a96440",1,"","","e095cc36da784300b27c6f8c60a96440",0,0
3,"BÊN ĐỒNG THƯƠNG HIỆU","TỔ CHỨC","Bên đồng thương hiệu là các tổ chức hợp tác với MBS trong việc xây dựng và phát triển thương hiệu","ccde189789ac67cba39855daf5e2899d","",1,459,"c68893ca39d74ba08c6eb138f24441e1",1,"","","c68893ca39d74ba08c6eb138f24441e1",0,0
3,"BÊN THAM GIA","TỔ CHỨC","Bên tham gia là các tổ chức tham gia vào các chương trình hoặc hoạt động do MBS tổ chức","ccde189789ac67cba39855daf5e2899d","",1,460,"472b23bb92834173b4118d101040c726",1,"","","472b23bb92834173b4118d101040c726",0,0
3,"NHÀ QUẢNG CÁO","TỔ CHỨC","""NHÀ QUẢNG CÁO is an organization responsible for advertising and promoting products or services, including MBS. They are individuals or entities involved in advertising products or services.""","""2b16421c02f2ac235ddc41778b2e16f2,ccde189789ac67cba39855daf5e2899d""","",1,461,"81869985b45a4fefbbbb23ea118a3de4",1,"","","81869985b45a4fefbbbb23ea118a3de4",0,0
3,"TỔ CHỨC TỪ THIỆN","TỔ CHỨC","""TỔ CHỨC TỪ THIỆN are organizations or individuals involved in providing support and assistance to those in need, with the aim of charity and social welfare. They engage in activities to help improve the lives of disadvantaged individuals in society.""","""2b16421c02f2ac235ddc41778b2e16f2,ccde189789ac67cba39855daf5e2899d""","",1,462,"42b8584c5a874eb08fbd61f0c18f3ca0",1,"","","42b8584c5a874eb08fbd61f0c18f3ca0",0,0
3,"TỔ CHỨC PHI LỢI NHUẬN","TỔ CHỨC","TỔ CHỨC PHI LỢI NHUẬN refers to organizations or individuals that operate without the goal of profit in their activities. These entities focus on serving a purpose other than financial gain.","""2b16421c02f2ac235ddc41778b2e16f2,ccde189789ac67cba39855daf5e2899d""","",1,463,"824d93d9840a4b7c8b1f31bc6816b497",1,"","","824d93d9840a4b7c8b1f31bc6816b497",0,0
3,"BÊN LIÊN QUAN","TỔ CHỨC","Bên liên quan là các tổ chức có liên quan đến hoạt động kinh doanh của MBS","ccde189789ac67cba39855daf5e2899d","",1,464,"f209a808f1f04a5699601e672f4abd06",1,"","","f209a808f1f04a5699601e672f4abd06",0,0
3,"CHUYÊN GIA","NGƯỜI","""CHUYÊN GIA là người có kiến thức chuyên sâu và kinh nghiệm trong lĩnh vực cụ thể. Đây là những chuyên gia có khả năng giúp khách hàng hiểu rõ về các dịch vụ cung cấp, đưa ra thông tin rõ ràng về tất cả các lựa chọn, bao gồm cả tên cụ thể, và giúp khách hàng đưa ra quyết định thông minh, chọn sản phẩm phù hợp và đạt được mục tiêu tài chính của họ.""","""2b16421c02f2ac235ddc41778b2e16f2,84aaa55c740cd0a46f92aaae2d4c4290,b8530184c3071c97429601a06820847b""","",6,465,"ccb335166f6c4564ac1c61549d8ded50",6,"","","ccb335166f6c4564ac1c61549d8ded50",0,0
3,"LUẬT SƯ","NGƯỜI","""LUẬT SƯ is an expert in the field of law, possessing knowledge and skills in legal matters and often representing parties in legal disputes.""","""1fb6362cb4b546e723baef4dcb5c1be5,2b16421c02f2ac235ddc41778b2e16f2""","",2,466,"cbe1a41a82aa4f268e8264568b25938f",2,"","","cbe1a41a82aa4f268e8264568b25938f",0,0
3,"CÔNG CHỨNG VIÊN","NGƯỜI","CÔNG CHỨNG VIÊN is an individual with the authority to certify legal documents and transactions. They have the power to authenticate both legal documents and contracts.","""1fb6362cb4b546e723baef4dcb5c1be5,2b16421c02f2ac235ddc41778b2e16f2""","",2,467,"28e7639f55ce464c8a080cbb2c745fa2",2,"","","28e7639f55ce464c8a080cbb2c745fa2",0,0
3,"CƠ QUAN XẾP HẠNG","TỔ CHỨC","""CƠ QUAN XẾP HẠNG is an organization specializing in providing evaluations on the payment capabilities and trustworthiness of a company or individual, as well as assessing and ranking financial entities. They offer clear information on the financial status and credibility of various subjects, helping clients make informed decisions and achieve their financial goals.""","""1fb6362cb4b546e723baef4dcb5c1be5,2b16421c02f2ac235ddc41778b2e16f2""","",2,468,"3f3a2d7aa1294116814f0b4d89baa23d",2,"","","3f3a2d7aa1294116814f0b4d89baa23d",0,0
3,"KIỂM TOÁN VIÊN","NGƯỜI","KIỂM TOÁN VIÊN are individuals who specialize in examining and evaluating the financial statements of organizations to ensure accuracy. They are responsible for verifying the financial reports of a company or individual.","""1fb6362cb4b546e723baef4dcb5c1be5,2b16421c02f2ac235ddc41778b2e16f2""","",2,469,"3073b33926bd4f33807ffa3befacefaf",2,"","","3073b33926bd4f33807ffa3befacefaf",0,0
3,"NHU CẦU","YÊU CẦU","""Các bên có nhu cầu tìm hiểu thông tin cho mục đích nhận chuyển nhượng, nhận chuyển giao, hợp nhất, sáp nhập""","c71a117a935af73367b81946726d7777","",1,470,"2b916117691c4872a9c4e4888d4fe4ab",1,"","","2b916117691c4872a9c4e4888d4fe4ab",0,0
3,"BÊN","TỔ CHỨC","""Bên có liên quan đến giao dịch cũng như việc thực hiện giao dịch của Khách hàng (bên nhận thanh toán, bên thụ hưởng, người được chỉ định liên quan đến tài khoản, các tổ chức trung gian cung ứng nền tảng, dịch vụ thu chi hộ, dịch vụ thanh toán không dùng tiền mặt, tổ chức lưu ký, bù trừ, thanh toán…""","c71a117a935af73367b81946726d7777","",3,471,"1f7b02bf486e4f42b23e9cb1a63207f3",3,"","","1f7b02bf486e4f42b23e9cb1a63207f3",0,0
3,"CƠ QUAN","TỔ CHỨC","""CƠ QUAN refers to organizations or individuals participating in the processing of personal data. These entities are trusted by MBS to share and provide data in a manner that is suitable for the intended purpose, as outlined in Section 4.2.a of the BVDLCN regulations. CƠ QUAN can be any organization or unit involved in relevant activities.""","""3f8b6d62e8bb7c6f21608de7fea4ba02,c71a117a935af73367b81946726d7777,db743da6be29d97ffc8abdd6d3be4aef""","",2,472,"e744c118ae7f4638a01d060bbaedd6e9",2,"","","e744c118ae7f4638a01d060bbaedd6e9",0,0
3,"TỔ CHỨC TRUNG GIAN","TỔ CHỨC","""Tổ chức trung gian cung ứng nền tảng, dịch vụ thu chi hộ, dịch vụ thanh toán không dùng tiền mặt, tổ chức lưu ký, bù trừ, thanh toán""","db743da6be29d97ffc8abdd6d3be4aef","",0,473,"e1c1080c717d437996def1a41772d179",0,"","","e1c1080c717d437996def1a41772d179",0,0
3,"TỔ CHỨC","TỔ CHỨC","""Tổ chức là một cơ thể có tổ chức, có mục tiêu và hoạt động theo quy định""","3f8b6d62e8bb7c6f21608de7fea4ba02","",0,474,"63fba9a7c47a4f14ac0bee6bc90d0fea",0,"","","63fba9a7c47a4f14ac0bee6bc90d0fea",0,0
3,"CHUYỂN GIAO DỮ LIỆU CÁ NHÂN RA NƯỚC NGOÀI","HÀNH ĐỘNG","Chuyển giao dữ liệu cá nhân ra nước ngoài là việc chuyển thông tin cá nhân của một cá nhân từ quốc gia này sang quốc gia khác","3f8b6d62e8bb7c6f21608de7fea4ba02","",1,475,"6bfc2395b4f54a528a1ebac94a43acb8",1,"","","6bfc2395b4f54a528a1ebac94a43acb8",0,0
3,"VIỆT NAM","ĐỊA ĐIỂM","Việt Nam là quốc gia có thể là địa điểm chuyển giao dữ liệu cá nhân","cbed4d4646f17080ba6330956c14d83f","",1,476,"1cce5cebf437428eb1a60dffbdfa603f",1,"","","1cce5cebf437428eb1a60dffbdfa603f",0,0
3,"TRANG WEB","NỀN TẢNG","""Trang web và ứng dụng của các bên thứ ba là nơi cung cấp thông tin, sản phẩm, dịch vụ của các bên khác""","12d1f91e89d082920c89bcdd2f7660ec","",1,477,"dc94039d6643460ca3c66150b9087129",1,"","","dc94039d6643460ca3c66150b9087129",0,0
3,"TIỆN ÍCH","LOẠI HÌNH DỊCH VỤ","Tiện ích là các công cụ hỗ trợ hoặc dịch vụ phụ trợ cho khách hàng","016f43c5ba92b8259d4a288f96a46817","",0,478,"f197d75f159943f8a3ff441199790bc7",0,"","","f197d75f159943f8a3ff441199790bc7",0,0
3,"LIÊN KẾT","HÀNH ĐỘNG","""Liên kết xuất hiện trên các website, ứng dụng, nền tảng dịch vụ của bên khác""","1b7754026ba47eeb65fc0fbd78b1c0f7","",1,479,"4d8890c699684c9381105b03b0b41b03",1,"","","4d8890c699684c9381105b03b0b41b03",0,0
3,"YÊU CẦU","HÀNH ĐỘNG","Yêu cầu là hành động của khách hàng gửi đến MBS để thực hiện các quyền của mình","1170f02c4f72abe944971b085d7e2626","",3,480,"b1658adfa43847eabad1437db235e858",3,"","","b1658adfa43847eabad1437db235e858",0,0
3,"PHÍ XỬ LÝ","PHÍ","Phí xử lý là khoản phí mà khách hàng phải trả cho MBS để thực hiện yêu cầu của mình","1170f02c4f72abe944971b085d7e2626","",1,481,"a1773cac7d4c4939aec965660e5015fe",1,"","","a1773cac7d4c4939aec965660e5015fe",0,0
3,"HÀNH VI","HÀNH ĐỘNG","Hành vi là các hoạt động được thực hiện bởi khách hàng theo quy định","c129c0bc6ccf3512f0165c48e1049069","",1,482,"6a054cb59fb44cf494b93988b5f88833",1,"","","6a054cb59fb44cf494b93988b5f88833",0,0
3,"THÔNG LỆ THỊ TRƯỜNG","CHÍNH SÁCH","Thông lệ thị trường là các quy tắc và thói quen phổ biến trong hoạt động thị trường","50a6b12300875b1d5702ab57bcc76adb","",1,483,"e7b103a52e384e3e8bf14105223e7e82",1,"","","e7b103a52e384e3e8bf14105223e7e82",0,0
3,"THỐNG","HỆ THỐNG","Thống là một hệ thống hoạt động liên quan đến việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng","0155a5af5c1988637b742a0797735194","",8,484,"3f1042452c254cecaf7189e89162adc8",8,"","","3f1042452c254cecaf7189e89162adc8",0,0
3,"ĐƯỜNG TRUYỀN","CƠ SỞ HẠ TẦNG","Đường truyền là cơ sở hạ tầng quan trọng trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng","0155a5af5c1988637b742a0797735194","",1,485,"fd31d549420744d1bd1a6b1112a9a6ba",1,"","","fd31d549420744d1bd1a6b1112a9a6ba",0,0
3,"TẤN CÔNG MẠNG","HÀNH ĐỘNG","Tấn công mạng là hành động có thể ảnh hưởng đến việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng","0155a5af5c1988637b742a0797735194","",1,486,"f7ab348030714072a277682b51f7c588",1,"","","f7ab348030714072a277682b51f7c588",0,0
3,"LỖI PHẦN CỨNG","LỖI","Lỗi phần cứng có thể gây ra sự cố trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng","0155a5af5c1988637b742a0797735194","",1,487,"2139b0906dc541e094138a978d070416",1,"","","2139b0906dc541e094138a978d070416",0,0
3,"LỖI PHẦN MỀM","LỖI","Lỗi phần mềm có thể dẫn đến sự cố trong việc cung cấp và xử lý Dữ liệu cá nhân của Khách hàng","0155a5af5c1988637b742a0797735194","",1,488,"ff5466607e5d4453b1d833629292f664",1,"","","ff5466607e5d4453b1d833629292f664",0,0
3,"INTERNET","MÔI TRƯỜNG","Internet không phải là môi trường an toàn và không thể đảm bảo tuyệt đối về bảo mật thông tin","202265b0fffd28a9b77f9e17d1fcc200","",1,489,"71f95003936e46a98d90757ffd845d40",1,"","","71f95003936e46a98d90757ffd845d40",0,0
3,"HỆ THỐNG AN TOÀN","CÔNG CỤ","""Hệ thống an toàn được sử dụng để truy cập trang tin điện tử, ứng dụng hoặc thiết bị""","78c9461234ebe64ad91af16347b2afbd","",1,490,"bada987ea7da4c939393ee1c3d08ccd4",1,"","","bada987ea7da4c939393ee1c3d08ccd4",0,0
3,"THIẾT BỊ","CÔNG CỤ","Thiết bị cần được bảo vệ để đảm bảo an toàn thông tin","78c9461234ebe64ad91af16347b2afbd","",0,491,"d0a274e7934d446fb91847bb53a961a6",0,"","","d0a274e7934d446fb91847bb53a961a6",0,0
3,"TÀI KHOẢN GIAO DỊCH","TÀI KHOẢN","Tài khoản giao dịch cần được bảo vệ để tránh rủi ro","78c9461234ebe64ad91af16347b2afbd","",1,492,"0a799eab61bc4e6b884db6689f9c2c4a",1,"","","0a799eab61bc4e6b884db6689f9c2c4a",0,0
3,"YẾU TỐ BẢO MẬT","THÔNG TIN","Yếu tố bảo mật cần được xác định và thực hiện đúng cách","78c9461234ebe64ad91af16347b2afbd","",0,493,"8c34cd494a63438dac219c1dc0f73100",0,"","","8c34cd494a63438dac219c1dc0f73100",0,0
3,"THÔNG TIN ĐĂNG NHẬP","THÔNG TIN","Thông tin đăng nhập cần được bảo mật để tránh truy cập trái phép","78c9461234ebe64ad91af16347b2afbd","",1,494,"c6f428af0c5e4f629902fd5455bf19ac",1,"","","c6f428af0c5e4f629902fd5455bf19ac",0,0
3,"THỜI GIAN XỬ LÝ VÀ LƯU TRỮ DỮ LIỆU CÁ NHÂN","THỜI GIAN","""Thời gian xử lý dữ liệu cá nhân không phụ thuộc vào thời điểm Khách hàng giao dịch với MBS và/hoặc Khách hàng đã chấm dứt/ngưng sử dụng sản phẩm, dịch vụ và/hoặc các hợp đồng, thoả thuận, giao dịch, quan hệ giữa MBS và Khách hàng đã xác lập, Quy định BVDLCN này luôn có hiệu lực kể từ thời điểm Dữ liệu cá nhân của Khách hàng được ghi, nhận trên hệ thống của MBS cho đến khi các Mục đích xử lý dữ liệu cá nhân tại Điều 4.2.a được hoàn thành hoặc các trường hợp chấm dứt xử lý dữ liệu cá nhân theo quy định pháp luật""","9e8879c44f400bef99b17abce60e5e94","",1,495,"d1fd271d16c348019c2fcced762b35a2",1,"","","d1fd271d16c348019c2fcced762b35a2",0,0
3,"VĂN BẢN","TÀI LIỆU","""Văn bản, tài liệu là các thông tin được ghi chép hoặc in ra để lưu trữ và truyền đạt""","40935643bba261a08331db8f80b4daff","",0,496,"ffa128c9c0c84d39bad1bba8cfa4adc5",0,"","","ffa128c9c0c84d39bad1bba8cfa4adc5",0,0
3,"1900 9088","SỐ ĐIỆN THOẠI","Số điện thoại tổng đài của MBS","e1eb7906abef0df477bcdf943f251619","",1,497,"058f66cc356b43cc9433bd3c8d57fa46",1,"","","058f66cc356b43cc9433bd3c8d57fa46",0,0
3,"CSKH@MBS.COM.VN","ĐỊA CHỈ EMAIL","Địa chỉ email liên hệ với MBS","e1eb7906abef0df477bcdf943f251619","",1,498,"ff74091eaba246698fcae59c21eec828",1,"","","ff74091eaba246698fcae59c21eec828",0,0
3,"HỆ THỐNG GIAO DỊCH CHỨNG KHOÁN","DỊCH VỤ","Hệ thống giao dịch chứng khoán trực tuyến của MBS","e1eb7906abef0df477bcdf943f251619","",1,499,"f6cbbf1b8f4b48a28a16e4dd8976b9bb",1,"","","f6cbbf1b8f4b48a28a16e4dd8976b9bb",0,0
3,"TRÁI PHIẾU CHÍNH PHỦ","SẢN PHẨM GIAO DỊCH","Trái phiếu chính phủ là một trong các sản phẩm giao dịch trên sàn chứng khoán","52e9bb83e1dea49d72f739eff4157afb","",2,500,"757ca40654d5476aa949a26b733be8d4",2,"","","757ca40654d5476aa949a26b733be8d4",0,0
3,"SỞ GIAO DỊCH CHỨNG KHOÁN HÀ NỘI","TỔ CHỨC","Sở Giao dịch Chứng khoán Hà Nội là nơi tổ chức giao dịch trái phiếu chính phủ","52e9bb83e1dea49d72f739eff4157afb","",1,501,"539d55e7c42e44b59d98f59fae3e0ee1",1,"","","539d55e7c42e44b59d98f59fae3e0ee1",0,0
3,"TÍN PHIẾU KHO BẠC","TRÁI PHIẾU","Tín phiếu Kho bạc là một loại trái phiếu được phát hành bởi Kho bạc","52e9bb83e1dea49d72f739eff4157afb","",1,502,"3785eeadea9042bfb2e50f16c0397a12",1,"","","3785eeadea9042bfb2e50f16c0397a12",0,0
3,"CÔNG TRÁI XÂY DỰNG TỔ QUỐC","TRÁI PHIẾU","Công trái xây dựng Tổ quốc là một loại trái phiếu được phát hành để huy động vốn xây dựng tổ quốc","52e9bb83e1dea49d72f739eff4157afb","",1,503,"48cd97f2297143e09d61ff2a8542c0c5",1,"","","48cd97f2297143e09d61ff2a8542c0c5",0,0
3,"NGÀY NGHỈ LỄ","THỜI GIAN","Ngày nghỉ lễ theo quy định của Bộ Luật Lao động","22d82491004a265aac66747d702a75e4","",0,504,"ff95eb0d5f7f49b782027d5c7ae3c3fe",0,"","","ff95eb0d5f7f49b782027d5c7ae3c3fe",0,0
3,"PHIÊN BUỔI SÁNG","THỜI GIAN","Phiên buổi sáng từ 9h00 đến 11h30","22d82491004a265aac66747d702a75e4","",0,505,"086da554db5b4ad5806aedeb0024197c",0,"","","086da554db5b4ad5806aedeb0024197c",0,0
3,"PHIÊN BUỔI CHIỀU","THỜI GIAN","Phiên buổi chiều từ 13h00 đến 14h45","22d82491004a265aac66747d702a75e4","",0,506,"216ee8a907a0466a88b27f8ada19ffa0",0,"","","216ee8a907a0466a88b27f8ada19ffa0",0,0
3,"THỜI GIAN THỎA THUẬN","THỜI GIAN","""Thời gian thỏa thuận, báo cáo giao dịch chưa tới ngày giao dịch vào hệ thống giao dịch công cụ nợ được kéo dài tới 17h00""","22d82491004a265aac66747d702a75e4","",0,507,"6fefb317687d4ac98efe39a52f3e190f",0,"","","6fefb317687d4ac98efe39a52f3e190f",0,0
3,"GIAO DỊCH MUA BÁN","HOẠT ĐỘNG","""GIAO DỊCH MUA BÁN facilitates trading activities on the same trading session of the exchange. Transactions typically involve volumes ranging from 01 to 99 lots, executed directly between the exchange and trading members or among trading members themselves. This trading process follows specific principles and rules agreed upon by the involved parties.""","""22d82491004a265aac66747d702a75e4,cb848450d765573a20628fb40c1c5422""","93",3,508,"320d9d91238948a8be67972ccceab878",3,"","","320d9d91238948a8be67972ccceab878",0,0
3,"MỆNH GIÁ NIÊM YẾT","GIÁ TRỊ","Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng","22d82491004a265aac66747d702a75e4","",0,509,"bdcbcccadd474b3bbe9a8f56c811bab4",0,"","","bdcbcccadd474b3bbe9a8f56c811bab4",0,0
3,"CÔNG CỤ NỢ","CÔNG CỤ TÀI CHÍNH","CÔNG CỤ NỢ is a financial instrument traded on the market directly between market makers and regular trading members or between trading members of CÔNG CỤ NỢ with each other based on agreed principles regarding price.","""0bd73ffe9a13d46d48e9c6980b189c06,e94cfb8c395a24fbf6db9a2baed8c5d5""","",7,510,"f127fc4d87f94794be89134406ba0694",7,"","","f127fc4d87f94794be89134406ba0694",0,0
3,"MỆNH GIÁ","THÔNG SỐ TÀI CHÍNH","Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng hoặc bội số của 100.000 (một trăm nghìn) đồng","e94cfb8c395a24fbf6db9a2baed8c5d5","",1,511,"c27966a4e3be434686454204ac7b3ab4",1,"","","c27966a4e3be434686454204ac7b3ab4",0,0
3,"ĐƠN VỊ GIAO DỊCH","THÔNG SỐ TÀI CHÍNH","Đơn vị giao dịch quy định là 01 (một) công cụ nợ","e94cfb8c395a24fbf6db9a2baed8c5d5","",1,512,"dab39f92d0ed468c80699f28c05c45fa",1,"","","dab39f92d0ed468c80699f28c05c45fa",0,0
3,"ĐƠN VỊ YẾT GIÁ","THÔNG SỐ TÀI CHÍNH","\u0110\u01a0N V\u1eca Y\u1ebeT GI\u00c1 is a unit of currency with a fixed value of 1 đồng.","""12f624e00deebef43a41293851609f1d,e94cfb8c395a24fbf6db9a2baed8c5d5,f18e64cf0b56da58916cf12abceef1dd""","",3,513,"3076f330d121489aa50964ce54a3b1ac",3,"","","3076f330d121489aa50964ce54a3b1ac",0,0
3,"KHỐI LƯỢNG GIAO DỊCH","THÔNG SỐ TÀI CHÍNH","KHỐI LƯỢNG GIAO DỊCH requires a minimum trading volume of 100 (one hundred) shares for both electronic trading and regular trading methods. This criteria applies to all trading activities conducted through the platform.","""cb848450d765573a20628fb40c1c5422,e94cfb8c395a24fbf6db9a2baed8c5d5""","",3,514,"c8e5d3afdcb54c8589e280f0c4a87417",3,"","","c8e5d3afdcb54c8589e280f0c4a87417",0,0
3,"HỆ THỐNG TÍNH","CÔNG CỤ","Hệ thống tính được làm tròn đến 01 (một) đồng","cb848450d765573a20628fb40c1c5422","",1,515,"f3d30627e19245649e497ab49bf0fa30",1,"","","f3d30627e19245649e497ab49bf0fa30",0,0
3,"THÀNH VIÊN GIAO DỊCH","NGƯỜI","""THÀNH VIÊN GIAO DỊCH refers to individuals or organizations participating in buying and selling securities. They engage in trading activities with brokers or with each other, involving transactions related to securities.""","""0bd73ffe9a13d46d48e9c6980b189c06,4d11c4b0dc5844f6a10fadd077fa6077,cb848450d765573a20628fb40c1c5422""","",3,516,"e3f1098c3d984bc7b5f30b9c0101f7a6",3,"","","e3f1098c3d984bc7b5f30b9c0101f7a6",0,0
3,"LỆNH THỎA THUẬN ĐIỆN TỬ TOÀN THỊ TRƯỜNG","HÌNH THỨC GIAO DỊCH","""Lệnh thỏa thuận điện tử toàn thị trường: là các lệnh chào mua, chào bán với cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống""","0bd73ffe9a13d46d48e9c6980b189c06","",1,517,"24b4a5f4db67418cbfa08c5316f0ab51",1,"","","24b4a5f4db67418cbfa08c5316f0ab51",0,0
3,"LỆNH THỎA THUẬN ĐIỆN TỬ TÙY CHỌN","HÌNH THỨC GIAO DỊCH","""LỆNH THỂA THUẬN ĐIỆN TỪ TÙY CHỌN is a type of order used in stock market transactions, including buying and selling securities. It is a type of order used in financial trading, offering two types of options.""","""0bd73ffe9a13d46d48e9c6980b189c06,100579c0649a951fa90b7a0391a7d23c,55c694e950262cc7801d636dbb928245,5b2f0bf433bcfc972d553e0b74427aa7,b811eb9222b8eeedce1c40b89e3bc016,ea96ddadb47760fb6285d78ff43334d1""","",3,518,"e4b707e3e6964197855b82fc66ef59e7",3,"","","e4b707e3e6964197855b82fc66ef59e7",0,0
3,"HÌNH THỨC GIAO DỊCH","","","0bd73ffe9a13d46d48e9c6980b189c06","",1,519,"109b8be5a8ee4180a1465cd23f019d7b",1,"","","109b8be5a8ee4180a1465cd23f019d7b",0,0
3,"CAM KẾT","TÍNH CHẤT","Cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống","dac97e22f33a54daa033288fefb7670a","",1,520,"49f771e31a0c4b35bc39e389f3623509",1,"","","49f771e31a0c4b35bc39e389f3623509",0,0
3,"LỆNH THỎA THUẬN ĐIỆN TỬ","LOẠI LỆNH","Lệnh thỏa thuận điện tử toàn thị trường chỉ áp dụng đối với giao dịch mua bán thông thường","dac97e22f33a54daa033288fefb7670a","",1,521,"aa946d4379694a74ba0da37e69d2810a",1,"","","aa946d4379694a74ba0da37e69d2810a",0,0
3,"LỆNH YÊU CẦU CHÀO GIÁ","LOẠI LỆNH","Lệnh yêu cầu chào giá có tính chất quảng cáo được sử dụng khi nhà đầu tư chưa xác định được đối tác trong giao dịch","dac97e22f33a54daa033288fefb7670a","93",1,522,"268446fc52a54fd2837f73aeb3e0b74f",1,"","","268446fc52a54fd2837f73aeb3e0b74f",0,0
3,"NHÓM THÀNH VIÊN","NHÓM","Nhóm thành viên là một tập hợp các cá nhân hoặc tổ chức tham gia vào một hoạt động chung","5a5098a7da5079c20d8cd8f4078f9f9f","",1,523,"f6ddfa8491ff40d2839bb5b2e105df22",1,"","","f6ddfa8491ff40d2839bb5b2e105df22",0,0
3,"TOÀN THỊ TRƯỜNG","KHÁI NIỆM","Toàn thị trường là khái niệm chỉ toàn bộ thị trường hoạt động trong một lĩnh vực cụ thể","5a5098a7da5079c20d8cd8f4078f9f9f","",1,524,"db1295504da645b69d9786d54f233fed",1,"","","db1295504da645b69d9786d54f233fed",0,0
3,"LỆNH CHÀO MUA","HÀNH ĐỘNG GIAO DỊCH","Lệnh chào mua là hành động của nhà đầu tư muốn mua một số lượng cổ phiếu hoặc tài sản cụ thể","5a5098a7da5079c20d8cd8f4078f9f9f","",0,525,"6ff4ed0dda4f4158af37be99f505565f",0,"","","6ff4ed0dda4f4158af37be99f505565f",0,0
3,"LỆNH CHÀO BÁN","HÀNH ĐỘNG GIAO DỊCH","Lệnh chào bán là hành động của nhà đầu tư muốn bán một số lượng cổ phiếu hoặc tài sản cụ thể","5a5098a7da5079c20d8cd8f4078f9f9f","",0,526,"5d398b88ee4242a59c32feb188683ec3",0,"","","5d398b88ee4242a59c32feb188683ec3",0,0
3,"LỆNH CHÀO VỚI CAM KẾT CHẮC CHẮN","HÀNH ĐỘNG GIAO DỊCH","Lệnh chào với cam kết chắc chắn là lệnh được sử dụng để chào đối ứng với lệnh yêu cầu chào giá","5a5098a7da5079c20d8cd8f4078f9f9f","",1,527,"0a784e00c9464bd3aeb830b908f73170",1,"","","0a784e00c9464bd3aeb830b908f73170",0,0
3,"THÀNH VIÊN","NGƯỜI","Thành viên là cá nhân hoặc tổ chức tham gia vào một nhóm hoặc tổ chức nào đó","5a5098a7da5079c20d8cd8f4078f9f9f","",1,528,"b0966a0f455e44229e6c9705d57bfca9",1,"","","b0966a0f455e44229e6c9705d57bfca9",0,0
3,"HÌNH THỨC THỎA THUẬN THÔNG THƯỜNG","HÀNH ĐỘNG GIAO DỊCH","Hình thức thỏa thuận thông thường là cách thức thông thường được sử dụng trong quá trình giao dịch","5a5098a7da5079c20d8cd8f4078f9f9f","",1,529,"99761e9b89cc4060be3ed6b34532e7ff",1,"","","99761e9b89cc4060be3ed6b34532e7ff",0,0
3,"LỆNH BÁO CÁO GIAO DỊCH","HÀNH ĐỘNG GIAO DỊCH","""LỆNH BÁO CÁO GIAO DỊCH is a type of order used in stock market trading for reporting completed transactions, entering transactions into the system after both parties have agreed on the trading conditions. It is a trading order within the realm of financial transactions, used for buying and selling securities.""","""100579c0649a951fa90b7a0391a7d23c,199aaf11765d80d02409aaab8b691903,55c694e950262cc7801d636dbb928245,5a5098a7da5079c20d8cd8f4078f9f9f,5b2f0bf433bcfc972d553e0b74427aa7,b811eb9222b8eeedce1c40b89e3bc016,ea96ddadb47760fb6285d78ff43334d1""","",4,530,"8130a1a82bde46048952cf147690e630",4,"","","8130a1a82bde46048952cf147690e630",0,0
3,"BÁO CÁO GIAO DỊCH","TÀI LIỆU","""BÁO CÁO GIAO DỊCH is a document that records information about the trading process that has taken place, as well as the outcomes of securities transactions. It serves as a record of buying and selling activities in the stock market.""","""4d11c4b0dc5844f6a10fadd077fa6077,93a3e213610179f15f67d6b97cb5d653""","",3,531,"79c99026b7ef4946b9b8e0be841fd4c5",3,"","","79c99026b7ef4946b9b8e0be841fd4c5",0,0
3,"HỆ THỐNG GIAO DỊCH","CÔNG CỤ","Hệ thống giao dịch là nơi lưu trữ và xử lý thông tin về các giao dịch","93a3e213610179f15f67d6b97cb5d653","",1,532,"fdcb1673254842f1935f53d0c38c467e",1,"","","fdcb1673254842f1935f53d0c38c467e",0,0
3,"THỜI HẠN","THỜI GIAN","Thời hạn là khoảng thời gian quy định hoặc hạn chót cho một công việc hoặc hành động","93a3e213610179f15f67d6b97cb5d653","",1,533,"dcb3f4cc8abc46faabc193d9885e91d0",1,"","","dcb3f4cc8abc46faabc193d9885e91d0",0,0
3,"THỜI GIAN","THỜI GIAN","Thời gian kể từ ngày nhập kết quả giao dịch mua bán thông thường vào hệ thống đến ngày thực hiện giao dịch không được vượt quá ba (03) ngày làm việc","3e7137a5586a37c27f0515f4775e12dd","",1,534,"3295be59128d451bb720c6688adc1e0b",1,"","","3295be59128d451bb720c6688adc1e0b",0,0
