"id","human_readable_id","covariate_type","type","description","subject_id","subject_type","object_id","object_type","status","start_date","end_date","source_text","text_unit_id","document_ids","n_tokens"
"725bce3d-5d18-45ae-b070-b51075783aca","325","claim","","","","","","","","","","","12d1f91e89d082920c89bcdd2f7660ec",['d1d8f00369755e0157bedf841fd57ee7'],300
"5119e136-6fe4-4bac-a939-4df5c8c29897","326","claim","","","","","","","","","","","016f43c5ba92b8259d4a288f96a46817",['d1d8f00369755e0157bedf841fd57ee7'],300
"7bf26cc8-23e2-46b0-ba87-552f91512dab","327","claim","DATA PRIVACY","""Khách hàng sử dụng bởi các website, ứng dụng, nền tảng khác của bên khác được liên kết đến hoặc từ bất kỳ trang tin điện tử, ứng dụng hoặc thiết bị nào cũng như việc bên khác xử lý dữ liệu của Khách hàng""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""không chịu trách nhiệm về các hoạt động của Khách hàng sử dụng bởi các website, ứng dụng, nền tảng khác của bên khác được liên kết đến hoặc từ bất kỳ trang tin điện tử, ứng dụng hoặc thiết bị nào""","1b7754026ba47eeb65fc0fbd78b1c0f7",['d1d8f00369755e0157bedf841fd57ee7'],300
"577f3476-1150-4be1-ad51-999f3eb3c57a","328","claim","DATA PRIVACY","Khách hàng có các quyền sau đây: (i) Quyền được biết; (ii) Quyền đồng ý; (iii) Quyền truy cập; (iv) Quyền rút lại sự đồng ý; (v) Quyền xóa dữ liệu; (vi) Quyền hạn chế xử lý dữ liệu; (vii) Quyền cung cấp dữ","PERSON","","NONE","","TRUE","NONE","NONE","Thực hiện quyền và nghĩa vụ của Khách hàng liên quan đến Dữ liệu cá nhân","1b7754026ba47eeb65fc0fbd78b1c0f7",['d1d8f00369755e0157bedf841fd57ee7'],300
"c086a97b-5692-414b-ac72-a1f77405b253","329","claim","","","","","","","","","","","2c3ae7491cabfdc2946c79ea584fb1ca",['d1d8f00369755e0157bedf841fd57ee7'],300
"7b258946-dfe0-4fb3-b97e-b2cf12f13e8a","330","claim","DATA PROTECTION","""MBS will process legitimate and valid requests from customers within the legal time frame from the receipt of complete, valid, and processing fee requests""","MBS","","NONE","","TRUE","NONE","NONE","""MBS bằng sự nỗ lực hợp lý, sẽ thực hiện yêu cầu hợp pháp và hợp lệ từ Khách hàng trong khoảng thời gian quy định pháp luật kể từ khi nhận được yêu cầu hoàn chỉnh, hợp lệ và phí xử lý""","1170f02c4f72abe944971b085d7e2626",['d1d8f00369755e0157bedf841fd57ee7'],300
"acddde61-81f4-4333-89d0-ea292744a438","331","claim","DATA PROTECTION","""Customers can send requests to MBS or access, retrieve, update, edit data through applications or customer request channels provided by MBS at each period""","KHÁCH HÀNG","","NONE","","TRUE","NONE","NONE","""Nếu Khách hàng có bất kỳ câu hỏi nào về Quy định BVDLCN hoặc bất kỳ thắc mắc nào khác liên quan đến cách MBS quản lý, bảo vệ Dữ liệu cá nhân của Khách hàng và/hoặc có bất kỳ yêu cầu nào để thực hiện các quyền của mình, Khách hàng có thể gửi yêu cầu đến MBS hoặc tự truy cập, truy xuất, cập nhật, chỉnh sửa dữ liệu thông qua các ứng dụng hoặc kênh tiếp nhận yêu cầu của Khách hàng do MBS cung cấp từng thời kỳ""","1170f02c4f72abe944971b085d7e2626",['d1d8f00369755e0157bedf841fd57ee7'],300
"1d700f78-e8b4-48a8-990b-97a688c3541e","332","claim","","","","","","","","","","","084712776af45fb46dcf1027340a40b7",['d1d8f00369755e0157bedf841fd57ee7'],300
"5c9dca55-acc4-4dd6-a9f8-f46ebf5881e3","333","claim","","","","","","","","","","","040eeb0720e09da6eb2c8c738363f73b",['d1d8f00369755e0157bedf841fd57ee7'],300
"0f4163a9-2b23-4fa1-97b9-bb2cfe8e8df3","334","claim","","","","","","","","","","","0318240c7b8fd392bf7ac9b77955c1bf",['d1d8f00369755e0157bedf841fd57ee7'],300
"19cf999f-9ed4-4967-a933-50cb2ca03006","335","claim","","","","","","","","","","","c129c0bc6ccf3512f0165c48e1049069",['d1d8f00369755e0157bedf841fd57ee7'],300
"e803a655-2c47-49fe-b051-c4b580a836af","336","claim","DATA PRIVACY","""MBS sẽ không chịu trách nhiệm đối với Khách hàng cho bất kỳ tổn thất nào (nếu xảy ra), và các quyền hợp pháp của MBS sẽ được bảo lưu một cách rõ ràng đối với việc giới hạn, hạn chế, tạm ngừng, hủy bỏ, ngăn cản, hoặc cấm đoán đó""","MBS","","KHÁCH HÀNG","","TRUE","NONE","NONE","""MBS sẽ không chịu trách nhiệm đối với Khách hàng cho bất kỳ tổn thất nào (nếu xảy ra), và các quyền hợp pháp của MBS sẽ được bảo lưu một cách rõ ràng đối với việc giới hạn, hạn chế, tạm ngừng, hủy bỏ, ngăn cản, hoặc cấm đoán đó.""","e9920413a3f5993720991dcdf41c4f86",['d1d8f00369755e0157bedf841fd57ee7'],300
"35e03baa-e146-412f-8fd6-a3bb3281c761","337","claim","DATA PRIVACY","""Khách hàng cần lưu ý, do đặc thù hoạt động của MBS, pháp luật có quy định MBS phải lưu trữ thông tin Khách hàng trong một số trường hợp nhất định, khi đó MBS không thể đáp ứng yêu cầu xóa dữ liệu của Khách hàng nếu việc xóa dữ liệu dẫn đến vi phạm pháp luật""","KHÁCH HÀNG","","MBS","","TRUE","NONE","NONE","""Khách hàng cần lưu ý, do đặc thù hoạt động của MBS, pháp luật có quy định MBS phải lưu trữ thông tin Khách hàng trong một số trường hợp nhất định, khi đó MBS không thể đáp ứng yêu cầu xóa dữ liệu của Khách hàng nếu việc xóa dữ liệu dẫn đến vi phạm pháp luật.""","e9920413a3f5993720991dcdf41c4f86",['d1d8f00369755e0157bedf841fd57ee7'],300
"6949dc1b-1d42-44f3-8200-ac03d9316c52","338","claim","DATA DELETION","Khách hàng có trách nhiệm tự bảo mật thông tin và không chia sẻ thông tin đăng nhập của mình với bất kỳ ai khác","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""ể đáp ứng yêu cầu xóa dữ liệu của Khách hàng nếu việc xóa dữ liệu dẫn đến vi phạm pháp luật. Việc Khách hàng rút lại sự đồng ý, yêu cầu hạn chế xử lý dữ liệu, xoá dữ liệu, phản đối xử lý Dữ liệu cá nhân không ảnh hưởng đến tính hợp pháp của việc xử lý trước đó đối với Dữ liệu cá nhân đã được chấp thuận của Khách hàng.""","0f8aa8ebfb90aaa521f8729d6eebd88a",['d1d8f00369755e0157bedf841fd57ee7'],300
"e49edb62-f08e-4ddc-ad26-c1bed15f60d9","339","claim","DATA PROCESSING","Khách hàng có trách nhiệm tự bảo mật thông tin và không chia sẻ thông tin đăng nhập của mình với bất kỳ ai khác","PERSON","","NONE","","SUSPECTED","NONE","NONE","""Việc Khách hàng rút lại sự đồng ý, yêu cầu hạn chế xử lý dữ liệu, xoá dữ liệu, phản đối xử lý Dữ liệu cá nhân không ảnh hưởng đến tính hợp pháp của việc xử lý trước đó đối với Dữ liệu cá nhân đã được chấp thuận của Khách hàng.""","0f8aa8ebfb90aaa521f8729d6eebd88a",['d1d8f00369755e0157bedf841fd57ee7'],300
"6c3d85e3-ed75-4a5b-82a6-671ff1be474a","340","claim","IDENTITY VERIFICATION","MBS được chấp thuận sử dụng phương pháp khác để chứng minh và xác thực danh tính của Khách hàng","MBS","","KHÁCH HÀNG","","TRUE","NONE","NONE","MBS chấp thuận từng thời kỳ để chứng minh và xác thực danh tính của Khách hàng","e0908e3a059996366c190493e47922b1",['d1d8f00369755e0157bedf841fd57ee7'],300
"3b5eda0d-587d-44b0-84f7-8721a65f4cc1","341","claim","DATA PROTECTION","Khách hàng có trách nhiệm tự bảo vệ Dữ liệu cá nhân của mình","KHÁCH HÀNG","","NONE","","TRUE","NONE","NONE","""Khách hàng có trách nhiệm tự bảo vệ Dữ liệu cá nhân của mình, yêu cầu các tổ chức, cá nhân khác có liên quan bảo vệ Dữ liệu cá nhân của mình. Đồng thời, Khách hàng cũng phải tôn trọng và bảo vệ Dữ liệu cá nhân của người khác""","e0908e3a059996366c190493e47922b1",['d1d8f00369755e0157bedf841fd57ee7'],300
"62714426-fea0-4d77-8b2f-133a0e563bc2","342","claim","DATA ACCURACY","""Cung cấp đầy đủ, chính xác Dữ liệu cá nhân cho MBS khi thiết lập quan hệ, giao kết hợp đồng và/hoặc trong suốt thời gian sử dụng sản phẩm, dịch vụ, giao dịch với MBS""","MBS","","KHÁCH HÀNG","","TRUE","NONE","NONE","""Cung cấp đầy đủ, chính xác Dữ liệu cá nhân cho MBS khi thiết lập quan hệ, giao kết hợp đồng và/hoặc trong suốt thời gian sử dụng sản phẩm, dịch vụ, giao dịch với MBS""","e0908e3a059996366c190493e47922b1",['d1d8f00369755e0157bedf841fd57ee7'],300
"e4695a63-7084-44cf-922e-be1801ac9e56","343","claim","","","","","","","","","","","560c1bc6f36029f367ef54b7a12138af",['d1d8f00369755e0157bedf841fd57ee7'],300
"8bd050a0-36e0-4f86-92d4-b1f38b1203b4","344","claim","","","","","","","","","","","84ff06dea81e5f41c6eb079567d55f16",['d1d8f00369755e0157bedf841fd57ee7'],300
"fd6af6c5-d743-4ebf-b797-a4b1ad52359f","345","claim","DATA PRIVACY","""MBS always values privacy and security, ensuring the safety of customer's personal data as the most important asset. MBS strives to maintain data security, legal compliance, and minimize any potential unwanted consequences or damages. MBS has implemented necessary measures to protect customer's personal data and is responsible for data security""","MBS","","NONE","","TRUE","NONE","NONE","""MBS luôn coi trọng quyền riêng tư và nỗ lực bảo mật, bảo đảm an toàn các Dữ liệu cá nhân của Khách hàng như là tài sản quan trọng nhất của MBS và MBS luôn cố gắng đảm bảo tính bảo mật, an toàn, tuân thủ pháp luật, hạn chế các hậu quả, thiệt hại không mong muốn có khả năng xảy ra. MBS đã và đang áp dụng các biện pháp cần thiết để bảo vệ dữ liệu cá nhân của Khách hàng (bao gồm cả những chủ thể có liên quan của Khách hàng) và trách nhiệm bảo mật D""","4de94a9646e4fa0e3488ab9431283633",['d1d8f00369755e0157bedf841fd57ee7'],300
"5f27eb5c-01bb-4ba3-8850-94d047b9f15d","346","claim","DATA PROTECTION","""MBS is implementing necessary measures to protect the personal data of customers (including related entities of customers) and the responsibility to protect the personal data of customers is a mandatory requirement for all employees. MBS carries out the responsibility to protect personal data in accordance with current laws with appropriate security methods as required by law, market practices, and regularly reviews, updates management and technical measures when handling customer personal data""","ORGANIZATION","","NONE","","TRUE","NONE","NONE","""MBS is implementing necessary measures to protect the personal data of customers (including related entities of customers) and the responsibility to protect the personal data of customers is a mandatory requirement for all employees. MBS carries out the responsibility to protect personal data in accordance with current laws with appropriate security methods as required by law, market practices, and regularly reviews, updates management and technical measures when handling customer personal data (if any).""","7d4a6d64f3da1057d18a58518005274b",['d1d8f00369755e0157bedf841fd57ee7'],300
"a1c35b69-50f2-4556-bcba-d39724cea4d9","347","claim","DATA PROTECTION","Customers understand that providing and consenting to MBS to use the data","PERSON","","NONE","","TRUE","NONE","NONE","Customers understand that providing and consenting to MBS to use the data","7d4a6d64f3da1057d18a58518005274b",['d1d8f00369755e0157bedf841fd57ee7'],300
"2e840ee8-c88d-49c8-b0c9-b5e6dea7e9a4","348","claim","","","","","","","","","","","50a6b12300875b1d5702ab57bcc76adb",['d1d8f00369755e0157bedf841fd57ee7'],300
"adea9332-e6c8-40ef-a386-0116801efaf8","349","claim","","","","","","","","","","","0155a5af5c1988637b742a0797735194",['d1d8f00369755e0157bedf841fd57ee7'],300
"67171613-9007-49d4-90c6-5c1c80892caf","350","claim","","","","","","","","","","","202265b0fffd28a9b77f9e17d1fcc200",['d1d8f00369755e0157bedf841fd57ee7'],300
"67479df8-72bc-4b91-a0a3-d1de2c180c97","351","claim","DATA SECURITY","""MBS is committed to protecting personal data and customers are responsible for securing their access credentials for each electronic page, application, platform, and device, as well as protecting their devices, transaction accounts, security factors, their own account login information, and immediately notifying MBS if any misuse or unauthorized use is detected""","MBS","","NONE","","TRUE","NONE","NONE","""MBS is committed to protecting personal data and customers are responsible for securing their access credentials for each electronic page, application, platform, and device, as well as protecting their devices, transaction accounts, security factors, their own account login information, and immediately notifying MBS if any misuse or unauthorized use is detected""","78c9461234ebe64ad91af16347b2afbd",['d1d8f00369755e0157bedf841fd57ee7'],300
"e4b00ed6-0dd9-48be-8b8f-5f6c6ea2f087","352","claim","DATA PROCESSING","""Personal data processing time will not depend on the time when customers transact with MBS and/or customers have terminated/discontinued using products, services""","MBS","","NONE","","TRUE","NONE","NONE","""Personal data processing time will not depend on the time when customers transact with MBS and/or customers have terminated/discontinued using products, services""","78c9461234ebe64ad91af16347b2afbd",['d1d8f00369755e0157bedf841fd57ee7'],300
"757a3e7a-c052-4db0-a227-0a6e65ecefe3","353","claim","","","","","","","","","","","9e8879c44f400bef99b17abce60e5e94",['d1d8f00369755e0157bedf841fd57ee7'],300
"f85264d4-c572-4dae-8c77-c52a15c206fd","354","claim","DATA PROCESSING","Điều 4.2.a được hoàn thành hoặc các trường hợp chấm dứt xử lý dữ liệu cá nhân theo quy định pháp luật","ĐIỀU 4.2.A","","NONE","","TRUE","NONE","NONE","Điều 4.2.a được hoàn thành hoặc các trường hợp chấm dứt xử lý dữ liệu cá nhân theo quy định pháp luật","a94ef355681ae5aeaab52a0ccc3bdf77",['d1d8f00369755e0157bedf841fd57ee7'],300
"08a3bf9e-de80-4ebf-8273-23d91e390d0f","355","claim","DATA SECURITY","Dữ liệu cá nhân của Khách hàng do MBS lưu trữ sẽ được bảo mật. MBS sẽ thực hiện các biện pháp hợp lý để bảo vệ Dữ liệu cá nhân của Khách hàng khi được lưu trữ tại MBS","MBS","","NONE","","TRUE","NONE","NONE","Dữ liệu cá nhân của Khách hàng do MBS lưu trữ sẽ được bảo mật. MBS sẽ thực hiện các biện pháp hợp lý để bảo vệ Dữ liệu cá nhân của Khách hàng khi được lưu trữ tại MBS","a94ef355681ae5aeaab52a0ccc3bdf77",['d1d8f00369755e0157bedf841fd57ee7'],300
"8ae9f726-8219-4a68-92ac-879cdc853061","356","claim","DATA RETENTION","""MBS lưu trữ Dữ liệu cá nhân của Khách hàng trong khoảng thời gian cần thiết để hoàn thành các mục đích theo các thỏa thuận, hợp đồng, văn bản, tài liệu Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này, trừ khi thời gian lưu trữ Dữ liệu cá nhân có thể kéo dài lâu hơn nếu được cơ quan nhà nước có th""","MBS","","NONE","","TRUE","NONE","NONE","""MBS lưu trữ Dữ liệu cá nhân của Khách hàng trong khoảng thời gian cần thiết để hoàn thành các mục đích theo các thỏa thuận, hợp đồng, văn bản, tài liệu Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này, trừ khi thời gian lưu trữ Dữ liệu cá nhân có thể kéo dài lâu hơn nếu được cơ quan nhà nước có th""","a94ef355681ae5aeaab52a0ccc3bdf77",['d1d8f00369755e0157bedf841fd57ee7'],300
"4ae968de-84ac-464e-9025-5f6353b78c80","357","claim","TERMS AND CONDITIONS","Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này","ORGANIZATION","","MBS","","TRUE","NONE","NONE","""văn bản, tài liệu Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này, trừ khi thời gian lưu trữ Dữ liệu cá nhân có thể kéo dài lâu hơn nếu được cơ quan nhà nước có thẩm quyền yêu cầu hoặc Khách hàng cho phép và theo quy định pháp luật hiện hành.""","40935643bba261a08331db8f80b4daff",['d1d8f00369755e0157bedf841fd57ee7'],300
"b26bdd85-d8a0-48e3-b002-d9910169a46a","358","claim","TERMS AND CONDITIONS","Khách hàng được coi là đã chấp nhận toàn bộ Quy định BVDLCN này","PERSON","","NONE","","FALSE","NONE","NONE","""Khi sử dụng bất kỳ sản phẩm, dịch vụ hoặc truy cập bất kỳ trang tin điện tử, ứng dụng hoặc thiết bị của MBS hoặc được kết nối đến MBS, Khách hàng được coi là đã chấp nhận toàn bộ Quy định BVDLCN này. Trong trường hợp Khách hàng không chấp nhận Quy định BVDLCN này, Khách hàng có quyền đưa""","40935643bba261a08331db8f80b4daff",['d1d8f00369755e0157bedf841fd57ee7'],300
"7c4f8024-a5c5-46aa-8907-d474c67b8858","359","claim","TERMS OF SERVICE","""Khách hàng được coi là đã chấp nhận toàn bộ Quy định BVDLCN này khi sử dụng dịch vụ, sản phẩm hoặc truy cập vào các trang tin điện tử, ứng dụng hoặc thiết bị của MBS""","MBS","","KHÁCH HÀNG","","TRUE","NONE","NONE","Khách hàng được coi là đã chấp nhận toàn bộ Quy định BVDLCN này.","75a02e1fa0218f727556374d01a40ae6",['d1d8f00369755e0157bedf841fd57ee7'],300
"6b125453-d5ae-4c27-af9a-802f7065dc87","360","claim","TERMS OF SERVICE","""Khách hàng có quyền đưa ra quyết định bằng văn bản gửi MBS về việc chấm dứt việc sử dụng các dịch vụ, sản phẩm hoặc chấm dứt việc truy cập vào các trang tin điện tử, ứng dụng hoặc thiết bị của MBS hoặc chấm dứt việc sử dụng các web, ứng dụng, thiết bị được kết nối đến MBS""","KHÁCH HÀNG","","MBS","","TRUE","NONE","NONE","""Khách hàng có quyền đưa ra quyết định bằng văn bản gửi MBS về việc chấm dứt việc sử dụng các dịch vụ, sản phẩm hoặc chấm dứt việc truy cập vào các trang tin điện tử, ứng dụng hoặc thiết bị của MBS hoặc chấm dứt việc sử dụng các web, ứng dụng, thiết bị được kết nối đến MBS.""","75a02e1fa0218f727556374d01a40ae6",['d1d8f00369755e0157bedf841fd57ee7'],300
"a75d5d5f-b614-4c92-bf5a-4a16351fc6ce","361","claim","TERMS OF SERVICE","""Trường hợp Khách hàng đưa ra quyết định chấm dứt song vẫn tiếp tục sử dụng sản phẩm, dịch vụ hoặc truy cập vào các""","KHÁCH HÀNG","","MBS","","TRUE","NONE","NONE","""Trường hợp Khách hàng đưa ra quyết định chấm dứt song vẫn tiếp tục sử dụng sản phẩm, dịch vụ hoặc truy cập vào các""","75a02e1fa0218f727556374d01a40ae6",['d1d8f00369755e0157bedf841fd57ee7'],300
"adfadc11-aba9-46f3-bb81-7540894a0dc3","362","claim","TERMINATION OF SERVICES","""MBS reserves the right to terminate services or usage of any websites, applications, devices connected to MBS. In case a customer decides to terminate but continues to use products, services, access electronic news sites, MBS applications, and/or use devices connected to MBS, it is understood that the customer has changed their mind and agreed to the adjustments of this Regulation.""","MBS","","NONE","","TRUE","NONE","NONE","""MBS reserves the right to terminate services or usage of any websites, applications, devices connected to MBS.""","71d4b3f37fec86c606f4be10b449c8f8",['d1d8f00369755e0157bedf841fd57ee7'],300
"1a247f88-7deb-47c4-8c62-d61a5c8d750e","363","claim","DATA PROCESSING AGREEMENT","""This Regulation on Personal Data Protection shall always apply to customers regardless of the validity of contracts, agreements, or other documents established between the customer and MBS, until the data processing purposes are completed and agreed upon.""","NONE","","NONE","","TRUE","NONE","NONE","""This Regulation on Personal Data Protection shall always apply to customers regardless of the validity of contracts, agreements, or other documents established between the customer and MBS.""","71d4b3f37fec86c606f4be10b449c8f8",['d1d8f00369755e0157bedf841fd57ee7'],300
"bb5b980c-b27d-4bfc-bc2c-1181986440ce","364","claim","DATA PROCESSING AGREEMENT","""Quy định BVDLCN luôn có hiệu lực áp dụng với Khách hàng cho đến khi các Mục đích xử lý dữ liệu được hoàn thành và có thoả thuận chấm dứt xử lý dữ liệu cá nhân của Khách hàng với MBS và/hoặc khi quy định nội bộ của MBS, quy định pháp luật có liên quan quy định chấm dứt xử lý, xoá, huỷ toàn bộ Dữ liệu cá nhân của Khách hàng""","QUY ĐỊNH BVDLCN","","KHÁCH HÀNG","","TRUE","NONE","NONE","""hiệu lực của các hợp đồng, thoả thuận, văn kiện khác giao kết, xác lập giữa Khách hàng và MBS""","e9d3f68998cff4ee8aed538a49af5a55",['d1d8f00369755e0157bedf841fd57ee7'],300
"5a890468-17a0-42dc-9bc7-10c12507a040","365","claim","DATA PROCESSING AGREEMENT","""MBS có quyền sửa đổi, cập nhật hoặc điều chỉnh các điều khoản của Quy định BVDLCN này tùy từng thời điểm và đảm bảo việc sửa đổi, bổ sung phù hợp với các quy định pháp luật có liên quan""","MBS","","NONE","","TRUE","NONE","NONE","""MBS có quyền sửa đổi, cập nhật hoặc điều chỉnh các điều khoản của Quy định BVDLCN này tùy từng thời điểm và đảm bảo việc sửa đổi, bổ sung phù hợp với các quy định pháp luật có liên quan""","e9d3f68998cff4ee8aed538a49af5a55",['d1d8f00369755e0157bedf841fd57ee7'],300
"dd370abe-32b3-47f9-b313-9535ac934279","366","claim","","","","","","","","","","","8844fa2234338bedbca82d8d3037e7d4",['d1d8f00369755e0157bedf841fd57ee7'],300
"c2920162-9ca9-46f7-8fc3-54e19bf64dbd","367","claim","TERMS OF SERVICE","""MBS understands that customers continuing to use MBS's services, products, access MBS's electronic news pages/applications means customers agree to the modified content and updates of this Terms of Service""","MBS","","NONE","","TRUE","NONE","NONE","""MBS hiểu rằng, việc Khách hàng tiếp tục sử dụng các dịch vụ, sản phẩm, truy cập trang tin điện tử/ứng dụng của MBS đồng nghĩa với việc Khách hàng đồng ý với các nội dung sửa đổi, cập nhật của Quy định BVDLCN này.""","7af789bc7cfb0baad062c01598795734",['d1d8f00369755e0157bedf841fd57ee7'],300
"71fcec86-0e09-44db-97cb-bc1852cb5700","368","claim","CONTACT INFORMATION","""If customers want to exercise their rights or have any feedback, comments, or requests related to this Terms of Service, please contact MBS as follows: Call the hotline: 1900 9088. Send an email to MBS at the address: cskh@mbs.com.vn. Contact directly at the headquarters, branches""","MBS","","NONE","","TRUE","NONE","NONE","""Liên hệ với MBS Nếu Khách hàng muốn thực hiện các quyền của mình hoặc có bất kỳ góp ý, phản hồi hoặc yêu cầu nào liên quan đến Quy định BVDLCN này, vui lòng liên hệ MBS theo hướng dẫn sau: Gọi điện đến tổng đài: 1900 9088. Gửi thư điện tử cho MBS theo địa chỉ: cskh@mbs.com.vn. Liên hệ trực tiếp tại các địa điểm trụ sở, chi nhánh ho""","7af789bc7cfb0baad062c01598795734",['d1d8f00369755e0157bedf841fd57ee7'],300
"e86e2600-b065-41ae-9358-d5bb55ad6035","369","claim","FINANCIAL SERVICES","MBS is a financial services organization that provides various services including securities trading and customer support","ORGANIZATION","","MBS","","TRUE","NONE","NONE","MBS is a financial services organization.","e1eb7906abef0df477bcdf943f251619",['d1d8f00369755e0157bedf841fd57ee7'],300
"09858be2-dacb-4dbb-bd07-c2c4f29b30f6","370","claim","LOCATION","Sở Giao Dịch Chứng Khoán Hà Nội is a location where government bonds are traded","GEO","","HÀ NỘI","","TRUE","NONE","NONE","Sở Giao Dịch Chứng Khoán Hà Nội","e1eb7906abef0df477bcdf943f251619",['d1d8f00369755e0157bedf841fd57ee7'],300
"e9843313-4f55-4af2-897e-0e10c6850323","371","claim","TRÁI PHIẾU","""Trái phiếu bao gồm: Trái phiếu Chính phủ, Trái phiếu chính quyền địa phương, Trái phiếu được Chính phủ bảo lãnh. Tín phiếu Kho bạc. Công trái xây dựng Tổ quốc.""","Chính phủ","","NONE","","TRUE","2020-01-01T00:00:00","2020-12-31T00:00:00","Trái phiếu chính phủ","52e9bb83e1dea49d72f739eff4157afb",['d1d8f00369755e0157bedf841fd57ee7'],300
"a6cc835b-aa6a-4c25-b123-0da00ac79203","372","claim","TRÁI PHIẾU","""Trái phiếu bao gồm: Trái phiếu Chính phủ, Trái phiếu chính quyền địa phương, Trái phiếu được Chính phủ bảo lãnh. Tín phiếu Kho bạc. Công trái xây dựng Tổ quốc.""","Chính quyền địa phương","","NONE","","TRUE","2020-01-01T00:00:00","2020-12-31T00:00:00","Trái phiếu chính quyền địa phương","52e9bb83e1dea49d72f739eff4157afb",['d1d8f00369755e0157bedf841fd57ee7'],300
"400443c0-4e25-49f1-be25-3a76777a6e7a","373","claim","THỜI GIAN GIAO DỊCH","""Từ Thứ Hai đến Thứ Sáu hàng tuần, trừ ngày nghỉ lễ theo quy định của Bộ Luật Lao động. Phiên buổi sáng từ 9h00 đến 11h30. Phiên buổi chiều từ 13h00 đến 14h45. Thời gian thỏa thuận, báo cáo giao dịch chưa tới ngày giao dịch vào hệ thống""","Chính phủ","","NONE","","TRUE","2020-01-01T00:00:00","2020-12-31T00:00:00","Thời gian giao dịch","52e9bb83e1dea49d72f739eff4157afb",['d1d8f00369755e0157bedf841fd57ee7'],300
"25aaec3b-1cd6-4ab4-bb99-c46d17d1fd2e","374","claim","TRÁI PHIẾU","""Trái phiếu bao gồm: Trái phiếu Chính phủ, Trái phiếu chính quyền địa phương, Trái phiếu được Chính phủ bảo lãnh. Tín phiếu Kho bạc. Công trái xây dựng Tổ quốc.""","Kho bạc","","NONE","","TRUE","2020-01-01T00:00:00","2020-12-31T00:00:00","Trái phiếu Kho bạc","52e9bb83e1dea49d72f739eff4157afb",['d1d8f00369755e0157bedf841fd57ee7'],300
"cb50daeb-1dc8-46e9-abcc-32117f5df967","375","claim","TRÁI PHIẾU","""Trái phiếu bao gồm: Trái phiếu Chính phủ, Trái phiếu chính quyền địa phương, Trái phiếu được Chính phủ bảo lãnh. Tín phiếu Kho bạc. Công trái xây dựng Tổ quốc.""","Công trái xây dựng Tổ quốc","","NONE","","TRUE","2020-01-01T00:00:00","2020-12-31T00:00:00","Công trái xây dựng Tổ quốc","52e9bb83e1dea49d72f739eff4157afb",['d1d8f00369755e0157bedf841fd57ee7'],300
"4b654dc7-134a-4456-9693-b2e5ad95dcb3","376","claim","","","","","","","","","","","22d82491004a265aac66747d702a75e4",['d1d8f00369755e0157bedf841fd57ee7'],300
"d30af038-a788-4e65-a3f7-0138177cee73","377","claim","","","","","","","","","","","e94cfb8c395a24fbf6db9a2baed8c5d5",['d1d8f00369755e0157bedf841fd57ee7'],300
"6aaf7dbb-ff02-432d-9112-3bd3083b213b","378","claim","","","","","","","","","","","cb848450d765573a20628fb40c1c5422",['d1d8f00369755e0157bedf841fd57ee7'],300
"2ae15919-d28d-41f0-b325-95eb99e88ba8","379","claim","NONE","Công cụ nợ (giao dịch lô lẻ) được thực hiện trực tiếp giữa nhà đầu tư và thành viên giao dịch thông thường hoặc giữa các thành viên giao dịch Công cụ nợ với nhau theo nguyên tắc thỏa thuận về giá","THÀNH VIÊN GIAO DỊCH","","NHÀ ĐẦU TƯ","","SUSPECTED","NONE","NONE","Công cụ nợ (giao dịch lô lẻ) được thực hiện trực tiếp giữa nhà đầu tư và thành viên giao dịch thông thường hoặc giữa các thành viên giao dịch Công cụ nợ với nhau theo nguyên tắc thỏa thuận về giá","0bd73ffe9a13d46d48e9c6980b189c06",['d1d8f00369755e0157bedf841fd57ee7'],300
